# Removed extra columns, and rows at the end of the file
# Replaced '0' with INDEF
# Replaced INDEF with nan
# Removed extra columns, and rows at the end of the file
# Replaced '0' with INDEF
# Replaced INDEF with nan
ID alpha delta x y v ev bv ebv ub eub vi evi d_arcsec _r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000
2029 16.918137 -39.458259 1841.06 1668.26 18.633 0.012 2.796 0.036 nan nan 4.775 0.013 4.7544 0.100051 -0.098491 -0.017602 259.9 "Gaia DR2 5969990561369611136" 253.77034956569 0.1503 -39.45852238899 0.1109 1635721458409799680 5969990561369611136 759162888 2015.5 -0.2333 0.1693 -1.3782 -4.725 0.284 -2.629 0.174 -0.4599 -0.5393 -0.5091 0.2866 0.2436 0.3622 -0.7678 0.3176 -0.0161 -0.3821 213 0 213 0 26.5727 1354.68 0.728 46.0 31 0 1.5991 1.2151 0.0244 -0.014 24 9 0.28675 0 27 0 232 10530.0 15.17 694.066 15.6322 0.0016 25 517.9 14.93 34.701 18.5657 0.0313 25 18300.0 86.7 211.1 14.1057 0.0051 1.787 1 4.46 2.9335 1.5265 "" "" 0 "" "" "" NOT_AVAILABLE 345.414035026 2.53806443413 256.97655528269 -16.7501649016 110002 3296.0 3288.0 3338.0 "" "" "" "" "" "" "" "" "" "" "" "" "" 253.770375912 4.4054 -39.4585110711 2.6983
2030 16.933341 -39.490494 364.967 1934.66 18.633 0.023 2.753 0.044 nan nan 3.848 0.024 2.9326 0.092342 0.078276 -0.048987 122.0 "Gaia DR2 5970174282844596864" 253.99934362478 0.626 -39.48993364607 0.483 1635721458409799680 5970174282844596864 910170216 2015.5 1.2982 0.7 1.8546 -2.135 1.335 -1.25 0.878 0.3576 -0.0128 -0.3374 -0.2628 -0.2525 -0.2459 -0.7317 -0.2137 0.3573 0.3459 185 0 184 1 1.8792 216.2 1.333 1.4 31 0 0.0714 1.2869 0.1231 0.166 21 11 1.2612 0 22 0 192 197.5 0.9057 218.059 19.9495 0.005 17 88.13 12.09 7.29 20.4886 0.1489 20 324.2 15.2 21.324 18.485 0.0509 2.088 0 2.0036 0.5392 1.4644 "" "" 0 "" "" "" NOT_AVAILABLE 345.50040201965 2.38062787957 257.16370691884 -16.76098484685 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.999355537 20.708 -39.4899282631 13.6182
3279 16.919774 -39.457498 1682.15 1661.97 19.613 0.02 1.446 0.042 nan nan 2.075 0.025 5.1222 0.078952 -0.077026 -0.017331 257.3 "Gaia DR2 5969990458259702016" 253.79815082508 5.4779 -39.4582784842 2.7219 1635721458409799680 5969990458259702016 568857698 2015.5 "" "" "" "" "" "" "" 0.8171 "" "" "" "" "" "" "" "" "" 96 0 95 1 2.7253 130.88 3.172 1.8 3 0 0.019 "" "" 0.169 11 6 14.187 0 12 0 103 98.61 1.062 92.858 20.7035 0.0117 8 82.84 15.3 5.413 20.5558 0.2006 12 177.2 10.12 17.511 19.1409 0.062 2.637 0 1.4149 -0.1478 1.5627 "" "" 0 "" "" "" NOT_AVAILABLE 345.42770815693 2.52150502308 256.99879031468 -16.74743265867 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.798150825 5.4779 -39.4582784842 2.7219
3284 16.921707 -39.301449 1494.46 372.302 19.617 0.026 2.198 0.049 nan nan 3.017 0.026 2.5714 0.150099 -0.056504 0.139057 337.9 "Gaia DR2 5970367796889329920" 253.82489473702 0.2321 -39.30191006489 0.1696 1635721458409799680 5970367796889329920 299660338 2015.5 0.6685 0.2757 2.4251 -1.352 0.42 0.476 0.293 0.2313 -0.3321 -0.2168 -0.2623 -0.2387 -0.0995 -0.6655 -0.1076 0.3943 0.0476 220 0 219 1 2.1825 261.64 0.526 1.2 31 0 0.3981 1.3036 0.0486 0.082 25 12 0.37756 0 27 0 236 657.0 1.51 435.138 18.6444 0.0025 18 208.9 15.24 13.703 19.5515 0.0792 19 803.7 12.12 66.335 17.4992 0.0164 1.541 0 2.0523 0.9071 1.1452 "" "" 0 "" "" "" NOT_AVAILABLE 345.56259204744 2.60348741303 257.00132797147 -16.58972249473 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.824902262 6.5167 -39.3019121138 4.5369
2389 16.921735 -39.476478 1491.75 1818.83 18.965 0.028 1.514 0.065 nan nan 2.137 0.031 3.8684 0.065454 -0.055656 -0.034448 238.2 "Gaia DR2 5969802716652494720" 253.82581168937 15.7168 -39.47541612481 6.8515 1635721458409799680 5969802716652494720 627982662 2015.5 "" "" "" "" "" "" "" 0.9022 "" "" "" "" "" "" "" "" "" 67 0 66 1 -1.6798 43.73 0.0 0.0 3 0 0.0242 "" "" 0.317 8 4 719.73 0 8 0 68 88.22 1.242 71.007 20.8244 0.0153 5 65.65 6.851 9.582 20.8083 0.1133 7 113.2 14.53 7.789 19.6275 0.1394 2.027 0 1.1808 -0.0161 1.1969 "" "" 0 "" "" "" NOT_AVAILABLE 345.42775664806 2.4941245771 257.02301370155 -16.76198191727 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.825811689 15.7168 -39.4754161248 6.8515
2884 16.931423 -39.512055 551.174 2112.85 19.36 0.037 2.658 0.07 nan nan 3.111 0.038 4.9253 0.090945 0.055603 -0.071967 142.3 "Gaia DR2 5970173767448500352" 253.96998773424 1.8493 -39.51293553082 1.3152 1635721458409799680 5970173767448500352 7654634 2015.5 "" "" "" "" "" "" "" 0.8532 "" "" "" "" "" "" "" "" "" 158 0 158 0 6.1979 288.03 2.388 3.2 3 0 0.0385 "" "" 0.233 18 8 4.529 0 20 0 176 151.4 0.8955 169.019 20.2383 0.0064 19 63.88 6.036 10.583 20.838 0.1026 20 271.4 10.19 26.623 18.678 0.0408 2.215 0 2.16 0.5997 1.5603 "" "" 0 "" "" "" NOT_AVAILABLE 345.46825815975 2.38390258096 257.14295865868 -16.78643144941 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.969987734 1.8493 -39.5129355308 1.3152
1835 16.92859 -39.59945 826.171 2835.12 18.398 0.02 1.773 0.044 nan nan 2.808 0.02 4.7231 0.161323 0.023253 -0.159639 171.7 "Gaia DR2 5969798043728852608" 253.92809305016 17.5014 -39.60062520505 8.6081 1635721458409799680 5969798043728852608 655448110 2015.5 "" "" "" "" "" "" "" 0.9577 "" "" "" "" "" "" "" "" "" 44 0 44 0 0.0803 39.04 0.0 0.0 3 0 0.0181 "" "" 0.237 5 4 9377.5 0 5 0 44 89.53 1.811 49.441 20.8084 0.022 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.37958369458 2.35418594823 257.11996285816 -16.8772517979 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.92809305 17.5014 -39.6006252051 8.6081
2317 16.920286 -39.480073 1632.42 1848.54 18.894 0.024 2.065 0.044 nan nan 2.846 0.032 2.6468 0.081491 -0.07173 -0.038671 241.7 "Gaia DR2 5969802613584754432" 253.80498152662 0.6996 -39.47962442299 0.464 1635721458409799680 5969802613584754432 1541087892 2015.5 -2.5473 0.7768 -3.2792 -0.475 2.105 -12.75 0.85 -0.0429 -0.3971 -0.3733 -0.0676 0.3306 0.0505 -0.5975 0.3635 0.1289 0.4384 174 0 159 15 4.6232 249.3 1.633 3.2 31 0 0.0905 1.5024 0.1285 0.069 18 8 1.9085 0 22 0 177 278.4 1.833 151.872 19.5767 0.0071 4 89.73 14.58 6.153 20.4691 0.1765 3 498.9 28.04 17.794 18.0168 0.061 2.114 0 2.4523 0.8924 1.5599 "" "" 0 "" "" "" NOT_AVAILABLE 345.41438120676 2.504006784 257.0068436004 -16.76802369339 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.804984177 32.6351 -39.4795695287 13.1849
2725 16.921518 -39.334243 1512.79 643.333 19.246 0.021 2.292 0.051 nan nan 2.999 0.022 5.4298 0.120558 -0.056631 0.106429 332.0 "Gaia DR2 5970367384574666496" 253.82469647988 1.0733 -39.33453839977 0.72 1635721458409799680 5970367384574666496 1689247776 2015.5 0.2288 0.8375 0.2732 1.893 2.425 -3.394 1.207 0.4737 -0.0091 -0.634 -0.3956 0.2514 -0.3155 -0.7464 0.0268 -0.0307 0.4256 154 0 153 1 0.9556 164.34 0.633 0.17 31 0 0.0491 1.3741 0.1789 0.155 18 10 2.3272 0 20 0 168 140.5 0.8865 158.442 20.3195 0.0069 12 58.96 15.05 3.917 20.9251 0.2772 16 189.4 10.92 17.35 19.0682 0.0626 1.769 0 1.8568 0.6055 1.2513 "" "" 0 "" "" "" NOT_AVAILABLE 345.53705427383 2.58314560743 257.00510612701 -16.62214969263 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.824685944 37.6085 -39.3345237868 18.7191
3358 16.924044 -39.336764 1267.55 664.165 19.662 0.028 2.292 0.056 nan nan 3.171 0.029 4.5070 0.10914 -0.028366 0.10539 344.9 "Gaia DR2 5970366766101111808" 253.86123963214 14.0684 -39.33559508294 5.8808 1635721458409799680 5970366766101111808 91182021 2015.5 "" "" "" "" "" "" "" 0.9593 "" "" "" "" "" "" "" "" "" 44 0 44 0 -1.7549 24.97 0.0 0.0 3 0 0.0238 "" "" 0.326 5 5 602.09 0 5 0 44 78.69 1.379 57.062 20.9486 0.019 3 19.41 8.328 2.33 22.1314 0.4659 4 126.2 15.13 8.343 19.5092 0.1301 1.85 0 2.6222 1.1829 1.4394 "" "" 0 "" "" "" NOT_AVAILABLE 345.55396838005 2.56046342693 257.03453288808 -16.61993430735 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.861239632 14.0684 -39.3355950829 5.8808
1338 16.934734 -39.467797 229.676 1747.08 17.718 0.017 1.351 0.023 nan nan 1.735 0.019 3.0097 0.099085 0.095135 -0.027701 106.2 "Gaia DR2 5970175794683991168" 254.02115036962 2.0644 -39.46862597489 1.2595 1635721458409799680 5970175794683991168 888164669 2015.5 "" "" "" "" "" "" "" 0.7479 "" "" "" "" "" "" "" "" "" 151 0 151 0 0.6434 156.57 0.0 0.0 3 0 0.0419 "" "" 0.191 17 9 4.1075 0 17 0 151 125.5 1.083 115.938 20.4417 0.0094 13 84.21 11.09 7.594 20.538 0.143 13 189.0 9.045 20.896 19.0707 0.052 2.177 0 1.4673 0.0964 1.3709 "" "" 0 "" "" "" NOT_AVAILABLE 345.52757841914 2.38082411458 257.17862260215 -16.7378911177 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.02115037 2.0644 -39.4686259749 1.2595
1471 16.931143 -39.44462 578.365 1555.54 17.941 0.022 2.47 0.047 nan nan 3.301 0.023 3.1824 0.053932 0.053746 -0.00448 94.8 "Gaia DR2 5970177375221329408" 253.96751281934 0.564 -39.44544975164 0.4253 1635721458409799680 5970177375221329408 979234405 2015.5 0.5868 0.6125 0.9581 -2.172 1.601 0.961 0.97 0.3177 0.0945 -0.1788 -0.0985 -0.1924 -0.3119 -0.665 0.0198 0.3731 0.6264 178 0 177 1 3.2199 238.07 1.483 2.4 31 0 0.09 1.3941 0.1137 0.183 20 9 1.538 0 21 0 187 253.4 1.003 252.639 19.6788 0.0043 18 110.4 10.92 10.103 20.2444 0.1075 19 342.3 8.89 38.505 18.4259 0.0282 1.786 0 1.8185 0.5655 1.253 "" "" 0 "" "" "" NOT_AVAILABLE 345.51974074535 2.42763121195 257.13289176175 -16.71961036514 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.967524928 24.8176 -39.445453891 15.0353
3420 16.923002 -39.302271 1368.76 379.1 19.697 0.03 2.139 0.059 nan nan 2.9 0.031 3.9362 0.144719 -0.042017 0.138485 343.1 "Gaia DR2 5970367586441646464" 253.84361591344 0.1769 -39.3024923482 0.1299 1635721458409799680 5970367586441646464 259938424 2015.5 0.2137 0.2119 1.0088 -4.553 0.316 -4.585 0.224 0.1907 -0.3461 -0.2594 -0.2442 -0.2334 -0.0781 -0.6682 -0.0892 0.3521 -0.037 221 0 219 2 1.5251 246.39 0.301 0.69 31 0 0.6967 1.2113 0.0357 0.061 25 12 0.2852 0 27 0 236 943.5 1.483 636.208 18.2515 0.0017 24 167.6 6.825 24.552 19.7908 0.0442 24 1301.0 12.22 106.43 16.9764 0.0102 1.556 0 2.8144 1.5393 1.2751 "" "" 0 "" "" "" NOT_AVAILABLE 345.57123064513 2.59183697486 257.01641283666 -16.58862682309 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.843641247 4.9038 -39.3024726083 3.4737
3443 16.921503 -39.485391 1514.32 1892.49 19.712 0.052 1.32 0.081 nan nan nan nan 2.9954 0.073234 -0.057694 -0.045108 232.0 "Gaia DR2 5969802647933687936" 253.82316031535 17.6857 -39.48607423853 8.5105 1635721458409799680 5969802647933687936 1131642039 2015.5 "" "" "" "" "" "" "" 0.9278 "" "" "" "" "" "" "" "" "" 62 0 60 2 9.7854 232.95 9.982 12.0 3 0 0.0064 "" "" 0.342 7 5 656.71 0 7 1 62 95.85 2.672 35.874 20.7344 0.0303 4 97.13 8.961 10.839 20.383 0.1002 5 178.7 19.19 9.312 19.1316 0.1166 2.878 0 1.2514 -0.3514 1.6027 "" "" 0 "" "" "" NOT_AVAILABLE 345.41816277023 2.48903392606 257.0221790341 -16.77280525236 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.823160315 17.6857 -39.4860742385 8.5105
1045 16.929534 -39.593204 734.559 2783.5 17.263 0.013 1.238 0.029 0.549 0.044 1.426 0.013 4.4718 0.155148 0.035211 -0.151099 166.9 "Gaia DR2 5969798005063713152" 253.94360777396 0.5213 -39.59208078576 0.3224 1635721458409799680 5969798005063713152 811116282 2015.5 0.7782 0.5701 1.365 -4.479 1.54 -5.227 0.652 -0.0372 -0.4392 -0.2728 0.0045 0.2888 0.0604 -0.55 0.2935 0.0873 0.4619 142 0 142 0 0.3123 141.55 0.337 0.19 31 0 0.1799 1.2782 0.0807 0.167 16 7 1.3931 0 18 0 159 322.1 1.28 251.594 19.4182 0.0043 16 102.9 9.589 10.731 20.3204 0.1012 15 524.7 12.27 42.745 17.9622 0.0254 1.948 0 2.3581 0.9021 1.456 "" "" 0 "" "" "" NOT_AVAILABLE 345.39374375577 2.35021633178 257.13134563655 -16.8673890156 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.943632799 23.8832 -39.5920582799 10.1043
417 16.91926 -39.437474 1732.05 1496.48 15.389 0.008 1.956 0.013 1.484 0.023 2.425 0.01 4.3272 0.084632 -0.084599 0.002367 271.6 "Gaia DR2 5969990664415844480" 253.78837426412 0.5751 -39.43857213028 0.3644 1635721458409799680 5969990664415844480 1687349837 2015.5 0.522 0.6498 0.8033 5.814 1.632 5.557 0.678 -0.1144 -0.4849 -0.3124 0.0153 0.2976 0.2019 -0.5218 0.4911 0.1795 0.3365 137 0 137 0 3.6158 199.02 0.656 0.6 31 0 0.1437 1.5623 0.1062 0.087 16 8 1.4803 0 18 0 150 295.9 1.533 192.956 19.5107 0.0056 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.43832624007 2.53974811426 256.98857433634 -16.72873441189 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.788341849 25.3047 -39.4385960543 10.5126
3448 16.920267 -39.45788 1634.24 1665.12 19.716 0.017 1.32 0.042 nan nan 2.005 0.024 5.9450 0.07613 -0.074112 -0.017415 256.8 "Gaia DR2 5969990389537809920" 253.80192593637 0.6274 -39.45836638331 0.409 1635721458409799680 5969990389537809920 1260391690 2015.5 -0.9862 0.6941 -1.4209 -5.672 1.804 -2.033 0.748 -0.0958 -0.444 -0.3403 -0.0104 0.2718 0.1656 -0.5645 0.4742 0.2139 0.3617 150 0 150 0 2.1594 184.19 1.103 1.5 31 0 0.1145 1.3169 0.1124 0.094 17 8 1.6367 0 19 0 168 274.8 1.377 199.605 19.5909 0.0054 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.4294700724 2.51918016946 257.00182426152 -16.74718217506 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.801957564 27.9628 -39.4583576301 11.5992
3545 16.929607 -39.517487 727.515 2157.74 19.765 0.04 1.71 0.051 nan nan 2.146 0.044 3.8836 0.085123 0.035212 -0.077499 155.6 "Gaia DR2 5970173801811893376" 253.94355978467 13.6068 -39.51848040416 5.568 1635721458409799680 5970173801811893376 291490757 2015.5 "" "" "" "" "" "" "" 0.9645 "" "" "" "" "" "" "" "" "" 122 0 122 0 7.1867 263.82 5.978 8.3 3 0 0.0144 "" "" 0.347 14 5 299.15 0 15 0 131 119.5 1.27 94.158 20.4946 0.0115 13 75.73 14.01 5.406 20.6532 0.2008 15 220.2 10.7 20.575 18.9049 0.0528 2.475 0 1.7483 0.1587 1.5897 "" "" 0 "" "" "" NOT_AVAILABLE 345.45115623238 2.39633007603 257.12246884016 -16.79428069718 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.943559785 13.6068 -39.5184804042 5.568
3548 16.929945 -39.497139 694.675 1989.58 19.77 0.041 1.576 0.056 nan nan 2.139 0.046 3.7704 0.069056 0.038956 -0.057019 145.7 "Gaia DR2 5970176791116700544" 253.94839917169 17.2883 -39.49799834506 8.1485 1635721458409799680 5970176791116700544 1147460414 2015.5 "" "" "" "" "" "" "" 0.9219 "" "" "" "" "" "" "" "" "" 44 0 44 0 2.7532 67.75 8.367 3.2 3 0 0.0062 "" "" 0.432 5 3 507760.0 0 5 0 44 65.0 1.205 53.955 21.156 0.0201 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.46948065792 2.40624271925 257.12388485239 -16.77350528587 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.948399172 17.2883 -39.4979983451 8.1485
2031 16.926334 -39.579994 1045.2 2674.33 18.633 0.022 1.531 0.032 nan nan 2.081 0.025 4.4999 0.139324 -0.001014 -0.13932 180.4 "Gaia DR2 5969798215525968896" 253.89659867122 0.4558 -39.58031059623 0.2973 1635721458409799680 5969798215525968896 1589997860 2015.5 1.557 0.4312 3.6112 0.899 0.76 -10.937 0.457 0.1443 -0.3345 -0.6698 -0.1775 0.3668 -0.2185 -0.8048 0.0229 -0.2124 0.0743 147 0 147 0 6.2904 275.54 1.061 6.2 31 0 0.3569 1.4102 0.0612 0.047 17 9 0.75665 0 19 0 163 804.3 1.818 442.473 18.4248 0.0025 10 163.9 14.6 11.219 19.8153 0.0968 11 1082.0 27.24 39.736 17.1762 0.0273 1.549 0 2.6391 1.3904 1.2487 "" "" 0 "" "" "" NOT_AVAILABLE 345.38021484479 2.38582970053 257.0923251534 -16.85986790664 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.896593651 11.7949 -39.5802635049 7.0965
3566 16.919303 -39.31899 1727.84 517.27 19.785 0.025 2.147 0.049 nan nan 2.691 0.033 5.1777 0.1483 -0.085169 0.121405 324.9 "Gaia DR2 5970367350212751232" 253.78782355135 13.4583 -39.31953315101 5.3469 1635721458409799680 5970367350212751232 97983792 2015.5 "" "" "" "" "" "" "" 0.9615 "" "" "" "" "" "" "" "" "" 105 0 105 0 2.4539 138.04 2.956 1.7 3 0 0.0224 "" "" 0.269 12 5 346.12 0 12 0 106 103.7 1.122 92.456 20.649 0.0117 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.53084250676 2.61477149811 256.97372770701 -16.61054737854 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.787823551 13.4583 -39.319533151 5.3469
3580 16.931242 -39.501599 568.779 2026.44 19.792 0.04 2.304 0.072 nan nan 2.897 0.042 5.7404 0.082152 0.053809 -0.062076 139.1 "Gaia DR2 5970174214125152384" 253.96765222207 0.5373 -39.50304600263 0.3486 1635721458409799680 5970174214125152384 918877961 2015.5 0.3912 0.5614 0.6969 -5.029 1.464 -7.152 0.783 0.3297 -0.1925 0.0079 -0.0971 0.0246 -0.3065 -0.5757 -0.108 0.1854 0.6627 170 0 170 0 0.5341 174.2 0.0 0.0 31 0 0.1149 1.3544 0.0943 0.22 19 8 1.3807 0 20 0 178 244.1 0.9121 267.668 19.7193 0.0041 18 79.95 8.775 9.111 20.5944 0.1192 18 390.7 8.431 46.337 18.2824 0.0234 1.928 0 2.312 0.875 1.4369 "" "" 0 "" "" "" NOT_AVAILABLE 345.4748488912 2.39149780159 257.13990383883 -16.77681397947 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.967680287 22.7049 -39.5030152101 12.1391
3588 16.926778 -39.29983 1002.16 358.929 19.794 0.033 1.676 0.061 nan nan 2.458 0.034 5.1603 0.139779 0.003128 0.139744 1.3 "Gaia DR2 5970368243570214016" 253.90195717354 5.5244 -39.30124609529 3.9236 1635721458409799680 5970368243570214016 161480117 2015.5 "" "" "" "" "" "" "" 0.1896 "" "" "" "" "" "" "" "" "" 87 0 87 0 0.2752 84.89 0.866 0.12 3 0 0.0239 "" "" 0.325 10 6 29.966 0 10 0 87 86.99 1.185 73.419 20.8397 0.0148 6 70.79 26.45 2.676 20.7265 0.4057 8 148.2 7.699 19.244 19.3351 0.0564 2.517 0 1.3914 -0.1132 1.5046 "" "" 0 "" "" "" NOT_AVAILABLE 345.60052262147 2.55743653202 257.06305424517 -16.58218416572 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.901957174 5.5244 -39.3012460953 3.9236
3591 16.92161 -39.451083 1503.89 1608.95 19.795 0.03 1.66 0.064 nan nan 2.221 0.037 5.6892 0.058669 -0.057987 -0.008916 261.3 "Gaia DR2 5969990423899965440" 253.82281887647 12.2649 -39.44988261441 5.3789 1635721458409799680 5969990423899965440 1072984757 2015.5 "" "" "" "" "" "" "" 0.9342 "" "" "" "" "" "" "" "" "" 88 0 87 1 0.866 92.87 2.955 2.2 3 0 0.0204 "" "" 0.147 10 7 32.75 0 11 0 96 99.96 1.314 76.046 20.6888 0.0143 5 68.0 20.03 3.395 20.7702 0.3198 9 188.4 16.33 11.537 19.0739 0.0941 2.565 0 1.6962 0.0814 1.6149 "" "" 0 "" "" "" NOT_AVAILABLE 345.44621265085 2.51193818155 257.01753122619 -16.73688734273 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.822818876 12.2649 -39.4498826144 5.3789
3626 16.932809 -39.504565 416.626 2050.95 19.818 0.025 1.828 0.043 nan nan 2.299 0.028 4.6306 0.096072 0.071525 -0.06414 131.9 "Gaia DR2 5970174179769015552" 253.99061539782 2.1391 -39.50509394352 1.2152 1635721458409799680 5970174179769015552 1326960019 2015.5 "" "" "" "" "" "" "" 0.6998 "" "" "" "" "" "" "" "" "" 141 0 138 3 1.747 162.81 0.0 0.0 3 0 0.039 "" "" 0.259 16 7 4.1334 0 17 0 146 121.4 0.9216 131.717 20.4778 0.0082 14 62.63 5.425 11.543 20.8595 0.0941 15 142.8 13.97 10.218 19.3752 0.1063 1.692 0 1.4843 0.3817 1.1027 "" "" 0 "" "" "" NOT_AVAILABLE 345.48434781577 2.37639664069 257.15853262436 -16.77681684623 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.990615398 2.1391 -39.5050939435 1.2152
1503 16.918115 -39.354135 1843.18 807.729 17.973 0.014 1.586 0.031 nan nan 2.219 0.015 5.7089 0.131549 -0.099145 0.08646 311.1 "Gaia DR2 5970367139765841536" 253.76969383132 0.1056 -39.35445987111 0.076 1635721458409799680 5970367139765841536 394833041 2015.5 0.4772 0.1143 4.1757 -3.437 0.215 -4.111 0.136 0.1451 -0.2594 -0.2912 -0.1737 -0.0455 -0.1754 -0.685 -0.0602 0.2618 0.2598 191 0 189 2 1.1984 207.24 0.214 1.1 31 0 2.5033 1.3528 0.0209 0.084 22 11 0.20143 0 25 0 204 2859.0 2.442 1170.901 17.0479 0.0009 19 749.7 15.9 47.137 18.1642 0.023 20 3315.0 23.99 138.189 15.9607 0.0079 1.422 0 2.2034 1.1163 1.0872 "" "" 0 "" "" "" NOT_AVAILABLE 345.49481206331 2.60377184475 256.96341949687 -16.6468645557 100001 3995.24 3516.67 4686.82 2.7463 2.4137 2.9631 1.399 1.215 1.512 "" "" "" "" "" "" "" 253.769712972 3.3314 -39.354442173 2.1059
3674 16.918189 -39.303113 1836.06 386.06 19.841 0.028 1.885 0.049 nan nan 2.412 0.036 3.2780 0.169318 -0.097298 0.13857 324.9 "Gaia DR2 5970370305150333568" 253.77217665945 0.4881 -39.30235225967 0.2712 1635721458409799680 5970370305150333568 120398947 2015.5 -0.6186 0.5277 -1.1723 -5.946 1.133 -2.467 0.598 0.2143 -0.4392 0.2697 0.056 -0.0926 0.0236 -0.4151 -0.0172 0.3526 0.5368 157 0 157 0 1.0896 171.08 0.444 0.29 31 0 0.1723 1.3037 0.0929 0.202 18 9 1.0496 0 20 0 173 312.7 1.155 270.849 19.4506 0.004 17 70.09 5.795 12.095 20.7373 0.0898 18 428.9 13.01 32.968 18.1809 0.0329 1.596 0 2.5563 1.2867 1.2696 "" "" 0 "" "" "" NOT_AVAILABLE 345.53662927237 2.63497865346 256.9591012532 -16.5948860019 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.772209746 17.5622 -39.302341638 9.2793
3574 16.918683 -39.309795 1788.02 441.278 19.79 0.022 1.66 0.045 nan nan 2.368 0.028 5.4131 0.160554 -0.092563 0.131185 324.8 "Gaia DR2 5970370305150299392" 253.7782827728 0.2456 -39.309743588 0.1551 1635721458409799680 5970370305150299392 1051976199 2015.5 -0.5537 0.2774 -1.9963 -3.786 0.37 -4.712 0.262 0.3072 -0.4639 -0.2927 -0.4025 -0.1579 -0.2079 -0.7116 -0.0847 0.3924 0.1024 193 0 189 4 3.6212 261.73 0.654 3.7 31 0 0.6254 1.1763 0.0431 0.149 22 10 0.35564 0 24 0 207 1020.0 1.843 553.677 18.1666 0.002 21 313.3 25.56 12.259 19.1115 0.0886 19 1678.0 28.74 58.384 16.6998 0.0186 1.952 0 2.4116 0.9449 1.4667 "" "" 0 "" "" "" NOT_AVAILABLE 345.53383649676 2.62666169411 256.96489264037 -16.60167950881 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.77830384 5.7391 -39.3097233014 4.0597
