ID         alpha     delta           x         y         v          ev         bv         ebv        ub         eub        vi         evi
9412       251.872817   -43.555306  4055.530  1075.470     18.712      0.043      1.345      0.076 nan       nan       1.621      0.042
9415       252.396410   -43.586516   912.586   817.182     18.713      0.042      1.377      0.067 nan       nan       1.704      0.041
9416       252.474000   -43.633677   446.838   426.889     18.713      0.047      1.370      0.064 nan       nan       1.788      0.046
9417       252.249049   -43.637558  1797.140   394.769     18.714      0.033      1.543      0.067 nan       nan       2.381      0.032
9421       252.103275   -43.257708  2672.170  3538.310     18.714      0.050      1.644      0.082 nan       nan       1.842      0.048
9418       252.457195   -43.538441   547.710  1215.040     18.714      0.037      1.391      0.059 nan       nan       1.624      0.037
9420       252.495955   -43.382271   315.052  2507.460     18.714      0.046      1.845      0.078 nan       nan       2.132      0.044
9419       252.515258   -43.444537   199.182  1992.160     18.714      0.044      1.422      0.063 nan       nan       1.707      0.043
9422       251.956450   -43.494742  3553.510  1576.680     18.714      0.048      1.378      0.069 nan       nan       1.666      0.049
9423       251.869717   -43.521112  4074.140  1358.450     18.714      0.064      1.242      0.079 nan       nan       1.822      0.061
9424       252.031995   -43.632989  3100.040   432.582     18.715      0.043      1.375      0.076 nan       nan       1.574      0.043
9425       251.909471   -43.346491  3835.510  2803.570     18.715      0.047      1.484      0.083 nan       nan       1.893      0.045
9426       252.536648   -43.603542    70.785   676.276     18.715      0.050      1.461      0.071 nan       nan       1.843      0.048
9432       252.116436   -43.404151  2593.170  2326.390     18.716      0.046      1.373      0.066 nan       nan       1.500      0.045
9434       252.253515   -43.261747  1770.330  3504.890     18.716      0.046      1.358      0.070 nan       nan       1.602      0.047
9427       252.109123   -43.587720  2637.070   807.219     18.716      0.041      1.429      0.071 nan       nan       1.905      0.040
9430       252.454422   -43.347808   564.359  2792.670     18.716      0.046     nan      nan  nan       nan       2.699      0.043
9431       252.476360   -43.431178   432.672  2102.720     18.716      0.047      1.802      0.084 nan       nan       2.652      0.044
9428       251.975787   -43.354176  3437.440  2739.970     18.716      0.044      1.483      0.069 nan       nan       2.098      0.042
9429       251.963467   -43.512616  3511.390  1428.760     18.716      0.044      1.704      0.085 nan       nan       2.134      0.042
9433       252.395641   -43.659156   917.200   216.027     18.716      0.048     nan      nan  nan       nan       3.083      0.046
9435       252.243217   -43.485676  1832.150  1651.710     18.717      0.040      1.938      0.097 nan       nan       2.302      0.038
9437       252.055998   -43.356479  2955.960  2720.910     18.717      0.052      1.565      0.074 nan       nan       1.896      0.050
9436       252.008665   -43.478658  3240.080  1709.790     18.717      0.045      1.412      0.067 nan       nan       1.580      0.046
9440       252.204749   -43.286596  2063.060  3299.240     18.718      0.056      1.589      0.083 nan       nan       1.800      0.054
9441       252.349828   -43.527465  1192.200  1305.870     18.718      0.050      1.629      0.082 nan       nan       1.719      0.057
9438       251.965536   -43.458378  3498.970  1877.620     18.718      0.044      1.914      0.095 nan       nan       2.331      0.043
9439       251.877642   -43.400839  4026.570  2353.800     18.718      0.053      1.877      0.091 nan       nan       2.155      0.051
9443       252.463782   -43.355343   508.175  2730.310     18.719      0.049      1.555      0.077 nan       nan       1.773      0.053
9442       251.958024   -43.473769  3544.060  1750.250     18.719      0.044      1.229      0.070 nan       nan       1.545      0.048
9447       252.203634   -43.405535  2069.750  2314.930     18.720      0.053      1.273      0.087 nan       nan       1.685      0.051
9444       252.255391   -43.533082  1759.070  1259.390     18.720      0.030      1.335      0.057 nan       nan       1.522      0.034
9445       252.523694   -43.438082   148.542  2045.580     18.720      0.039      1.283      0.063 nan       nan       1.647      0.039
9446       251.907307   -43.575491  3848.500   908.424     18.720      0.047      1.335      0.077 nan       nan       1.595      0.046
9449       252.243182   -43.477959  1832.360  1715.570     18.721      0.038      1.255      0.065 nan       nan       1.648      0.040
9451       252.398134   -43.421795   902.235  2180.370     18.721      0.045     nan      nan  nan       nan       2.331      0.043
9448       252.377824   -43.614601  1024.150   584.758     18.721      0.033      1.336      0.058 nan       nan       1.744      0.033
9450       252.466509   -43.243644   491.801  3654.700     18.721      0.043      1.479      0.062 nan       nan       1.984      0.042
9452       251.989874   -43.618235  3352.880   554.685     18.721      0.050      1.569      0.090 nan       nan       1.611      0.051
9453       251.984679   -43.381534  3384.060  2513.560     18.722      0.048      1.504      0.069 nan       nan       1.866      0.046
9454       251.879952   -43.615408  4012.700   578.080     18.722      0.049      1.227      0.072 nan       nan       1.636      0.048
9457       252.172779   -43.510579  2254.960  1445.620     18.723      0.044      1.375      0.069 nan       nan       1.681      0.044
9458       252.300301   -43.557865  1489.490  1054.290     18.723      0.051      1.825      0.087 nan       nan       2.135      0.049
9455       252.392817   -43.367406   934.149  2630.480     18.723      0.040      1.485      0.062 nan       nan       1.741      0.040
9459       252.275829   -43.604380  1636.390   669.342     18.723      0.052      1.435      0.068 nan       nan       1.886      0.051
9456       251.888407   -43.429350  3961.950  2117.850     18.723      0.044      1.689      0.088 nan       nan       2.352      0.042
9460       252.404443   -43.580152   864.366   869.850     18.724      0.038      1.852      0.083 nan       nan       1.914      0.037
9462       252.475474   -43.479403   437.987  1703.620     18.724      0.044      1.289      0.060 nan       nan       1.604      0.043
9461       252.503589   -43.359840   269.227  2693.090     18.724      0.043      1.505      0.080 nan       nan       1.517      0.042
9464       252.234635   -43.582096  1883.660   853.758     18.725      0.039      1.646      0.073 nan       nan       1.847      0.038
9466       252.218951   -43.198516  1977.810  4028.170     18.725      0.047      1.564      0.083 nan       nan       1.426      0.053
9465       252.307821   -43.682633  1444.350    21.737     18.725      0.043      1.330      0.080 nan       nan       2.008      0.041
9463       251.877863   -43.527493  4025.240  1305.640     18.725      0.037      1.354      0.063 nan       nan       1.588      0.038
9468       252.295130   -43.417341  1520.530  2217.230     18.726      0.042      2.103      0.100 nan       nan       2.480      0.040
9469       252.288143   -43.505241  1562.470  1489.790     18.726      0.043      1.703      0.081 nan       nan       2.048      0.041
9471       252.112601   -43.359702  2616.190  2694.240     18.726      0.043      1.407      0.076 nan       nan       1.476      0.043
9473       252.113206   -43.280261  2612.560  3351.670     18.726      0.047      1.327      0.069 nan       nan       1.754      0.046
9474       252.279566   -43.631865  1613.960   441.882     18.726      0.051      1.267      0.076 nan       nan       1.732      0.050
9470       252.110600   -43.599820  2628.200   707.078     18.726      0.043      1.690      0.072 nan       nan       1.879      0.042
9472       252.000602   -43.589145  3288.480   795.424     18.726      0.043      1.266      0.066 nan       nan       1.602      0.044
9467       252.480945   -43.614524   405.149   585.394     18.726      0.029      1.377      0.058 nan       nan       1.733      0.030
9475       252.415780   -43.532543   796.311  1263.850     18.727      0.044      1.532      0.080 nan       nan       1.950      0.042
9476       251.939856   -43.504797  3653.120  1493.470     18.727      0.043      1.191      0.065 nan       nan       1.567      0.044
9477       251.925327   -43.512660  3740.330  1428.390     18.727      0.049      1.344      0.076 nan       nan       1.879      0.052
9478       252.019056   -43.682471  3177.710    23.079     18.727      0.067     nan      nan  nan       nan       2.457      0.065
9481       252.280508   -43.416089  1608.300  2227.590     18.728      0.049      1.342      0.073 nan       nan       1.494      0.049
9479       252.503980   -43.547784   266.879  1137.720     18.728      0.041      2.086      0.085 nan       nan       2.687      0.039
9480       251.913642   -43.366402  3810.470  2638.790     18.728      0.050      1.611      0.091 nan       nan       2.132      0.048
9487       252.292641   -43.330488  1535.470  2936.000     18.729      0.049      1.274      0.069 nan       nan       1.854      0.050
9486       252.260657   -43.590628  1727.460   783.149     18.729      0.046      1.565      0.072 nan       nan       1.698      0.044
9483       252.340449   -43.559778  1248.500  1038.460     18.729      0.043      1.450      0.071 nan       nan       1.578      0.042
9482       252.138343   -43.606783  2461.670   649.460     18.729      0.042      1.534      0.072 nan       nan       1.916      0.040
9488       252.022289   -43.462553  3158.300  1843.070     18.729      0.060      1.384      0.089 nan       nan       1.938      0.063
9485       251.984020   -43.302096  3388.020  3170.970     18.729      0.045      1.655      0.089 nan       nan       2.013      0.043
9484       252.546997   -43.449662     8.662  1949.750     18.729      0.044      1.742      0.086 nan       nan       2.486      0.042
9492       252.285275   -43.390327  1579.690  2440.790     18.730      0.042      1.490      0.074 nan       nan       1.635      0.044
9490       252.077387   -43.315551  2827.570  3059.620     18.730      0.042      1.713      0.084 nan       nan       2.302      0.040
9493       252.144364   -43.619326  2425.530   545.653     18.730      0.045      1.527      0.080 nan       nan       1.881      0.044
9489       251.982900   -43.485186  3394.740  1655.760     18.730      0.041      1.416      0.071 nan       nan       1.885      0.039
9491       252.003491   -43.594192  3271.140   753.657     18.730      0.044      1.284      0.070 nan       nan       1.610      0.043
9496       252.216305   -43.623669  1993.690   509.710     18.731      0.049      1.329      0.067 nan       nan       1.769      0.047
9494       252.216197   -43.626009  1994.340   490.350     18.731      0.045      1.385      0.067 nan       nan       2.069      0.043
9497       251.961944   -43.420021  3520.530  2195.050     18.731      0.049      1.541      0.085 nan       nan       1.865      0.047
9495       251.888272   -43.548854  3962.760  1128.860     18.731      0.044      1.495      0.079 nan       nan       1.802      0.044
9498       252.034237   -43.602974  3086.580   680.979     18.732      0.042      1.408      0.062 nan       nan       1.929      0.040
9499       252.504662   -43.381298   262.785  2515.510     18.732      0.052      1.819      0.088 nan       nan       2.015      0.050
9500       252.163232   -43.511870  2312.270  1434.930     18.733      0.041      1.796      0.082 nan       nan       1.845      0.039
9503       251.998150   -43.493689  3303.200  1585.390     18.733      0.050      1.507      0.082 nan       nan       1.703      0.052
9501       252.486616   -43.336434   371.106  2886.800     18.733      0.042      1.461      0.077 nan       nan       1.678      0.041
9502       252.446057   -43.647610   614.568   311.580     18.733      0.047      1.289      0.077 nan       nan       1.742      0.045
9506       252.137698   -43.497242  2465.540  1555.990     18.734      0.050      1.254      0.076 nan       nan       1.856      0.048
9504       252.028373   -43.653003  3121.780   266.948     18.734      0.040      1.148      0.065 nan       nan       1.795      0.041
9505       251.984183   -43.636071  3387.040   407.072     18.734      0.045      1.454      0.083 nan       nan       1.557      0.045
9508       252.087554   -43.378511  2766.540  2538.580     18.735      0.044      1.563      0.072 nan       nan       2.072      0.042
9507       252.215376   -43.646368  1999.270   321.862     18.735      0.043      1.266      0.063 nan       nan       1.938      0.041
9509       251.975945   -43.422599  3436.490  2173.720     18.735      0.049      1.679      0.077 nan       nan       2.051      0.047
9510       252.353081   -43.565495  1172.670   991.141     18.736      0.041      1.703      0.073 nan       nan       1.946      0.039
9511       252.322262   -43.589734  1357.670   790.546     18.736      0.046      1.455      0.078 nan       nan       1.765      0.044
9515       252.326008   -43.449610  1335.180  1950.180     18.737      0.042      1.617      0.075 nan       nan       1.947      0.040
9518       252.082979   -43.455222  2794.000  1903.740     18.737      0.047      1.665      0.080 nan       nan       2.101      0.045
9516       252.072789   -43.332351  2855.170  2920.590     18.737      0.044      1.375      0.071 nan       nan       2.000      0.043
9513       252.328064   -43.615067  1322.840   580.903     18.737      0.034      2.009      0.084 nan       nan       2.188      0.034
9514       251.992689   -43.315692  3335.980  3058.450     18.737      0.039      1.290      0.069 nan       nan       1.740      0.039
9512       252.419201   -43.673610   775.777    96.415     18.737      0.032      1.867      0.066 nan       nan       2.399      0.031
9517       251.869424   -43.425480  4075.900  2149.870     18.737      0.044      1.684      0.074 nan       nan       1.917      0.043
9520       252.160197   -43.573477  2330.490   925.086     18.738      0.050      1.371      0.073 nan       nan       1.740      0.048
9519       252.035112   -43.412377  3081.330  2258.310     18.738      0.043      1.140      0.065 nan       nan       1.799      0.041
9521       251.945390   -43.455725  3619.900  1899.570     18.738      0.051      1.432      0.076 nan       nan       1.892      0.049
9524       252.235417   -43.378989  1878.970  2534.620     18.739      0.049      1.380      0.072 nan       nan       1.581      0.049
9526       252.099387   -43.289333  2695.510  3276.590     18.739      0.051      1.644      0.088 nan       nan       2.070      0.051
9523       252.032153   -43.504225  3099.090  1498.200     18.739      0.040      1.443      0.062 nan       nan       1.608      0.040
9522       252.474509   -43.588590   443.782   800.018     18.739      0.037      1.496      0.069 nan       nan       1.713      0.037
9525       251.915512   -43.383189  3799.250  2499.860     18.739      0.052      1.581      0.088 nan       nan       1.799      0.050
9527       252.446103   -43.573861   614.294   921.908     18.740      0.048      1.237      0.065 nan       nan       1.697      0.046
9529       252.013203   -43.261533  3212.840  3506.660     18.740      0.053      1.402      0.078 nan       nan       1.670      0.052
9528       252.524967   -43.641748   140.903   360.097     18.740      0.051      1.811      0.090 nan       nan       2.443      0.049
9534       252.281563   -43.549984  1601.970  1119.510     18.741      0.044      1.405      0.067 nan       nan       1.730      0.043
9533       252.219994   -43.603780  1971.550   674.312     18.741      0.043      1.310      0.073 nan       nan       1.805      0.041
9530       252.225493   -43.643516  1938.540   345.464     18.741      0.037      1.398      0.071 nan       nan       1.974      0.037
9535       252.502324   -43.549723   276.820  1121.670     18.741      0.046      1.481      0.070 nan       nan       1.685      0.045
9531       252.396919   -43.683900   909.528    11.252     18.741      0.039      1.335      0.067 nan       nan       1.746      0.038
9532       251.913467   -43.315065  3811.520  3063.640     18.741      0.043      1.584      0.071 nan       nan       2.070      0.041
9538       252.233036   -43.439105  1893.260  2037.120     18.742      0.045     nan      nan  nan       nan       2.702      0.043
9537       252.321560   -43.607947  1361.880   639.826     18.742      0.036      1.409      0.070 nan       nan       1.869      0.039
9536       252.487040   -43.433266   368.563  2085.440     18.742      0.039      1.585      0.065 nan       nan       1.824      0.039
9540       251.903190   -43.437636  3873.210  2049.270     18.742      0.050      1.551      0.076 nan       nan       1.739      0.048
9539       252.521535   -43.241939   161.504  3668.810     18.742      0.050      1.464      0.073 nan       nan       1.834      0.048
9541       252.112071   -43.487916  2619.370  1633.170     18.743      0.046      1.753      0.095 nan       nan       1.915      0.045
9543       252.083591   -43.475968  2790.330  1732.050     18.743      0.048      1.404      0.072 nan       nan       1.557      0.048
9544       252.327626   -43.239694  1325.470  3687.390     18.743      0.050      1.733      0.089 nan       nan       1.840      0.049
9545       252.361469   -43.655346  1122.320   247.562     18.743      0.061      1.391      0.087 nan       nan       1.632      0.060
9542       252.533060   -43.676213    92.322    74.873     18.743      0.047      1.367      0.066 nan       nan       1.645      0.046
9546       252.243407   -43.400231  1831.010  2358.830     18.744      0.036      1.411      0.078 nan       nan       1.776      0.036
9548       252.526046   -43.561321   134.422  1025.690     18.744      0.068     nan      nan  nan       nan       2.933      0.069
9547       251.885328   -43.612333  3980.430   603.524     18.744      0.049      1.485      0.085 nan       nan       1.713      0.049
9550       252.283722   -43.452894  1589.010  1923.000     18.745      0.045      1.221      0.071 nan       nan       1.746      0.044
9549       252.102332   -43.473185  2677.830  1755.080     18.745      0.033     nan      nan  nan       nan       2.396      0.031
9552       252.269014   -43.247142  1677.300  3625.750     18.745      0.048      1.544      0.085 nan       nan       1.683      0.047
9551       251.877797   -43.361840  4025.640  2676.540     18.745      0.049      1.635      0.079 nan       nan       1.812      0.047
9554       252.072079   -43.623624  2859.430   510.086     18.746      0.052      1.371      0.075 nan       nan      nan      nan
9553       252.543786   -43.435783    27.936  2064.610     18.746      0.038      1.340      0.060 nan       nan       1.677      0.040
9555       252.275227   -43.529511  1640.000  1288.940     18.747      0.041      1.461      0.072 nan       nan       1.867      0.039
9557       252.028117   -43.292631  3123.320  3249.300     18.747      0.068      0.377      0.086 nan       nan      nan      nan
9556       251.947099   -43.495890  3609.640  1567.180     18.747      0.047      1.497      0.077 nan       nan       2.094      0.045
9559       252.334741   -43.353532  1282.760  2745.300     18.748      0.047      1.347      0.079 nan       nan       1.600      0.047
9558       252.260186   -43.206548  1730.290  3961.700     18.748      0.047      1.432      0.072 nan       nan       1.714      0.047
9561       252.527108   -43.451431   128.050  1935.110     18.748      0.050      1.357      0.081 nan       nan       2.068      0.055
9560       252.536716   -43.305177    70.373  3145.470     18.748      0.048      1.472      0.078 nan       nan       2.403      0.049
9564       252.339394   -43.342834  1254.830  2833.830     18.749      0.046      1.351      0.067 nan       nan       1.676      0.046
9562       252.251413   -43.679078  1782.950    51.162     18.749      0.028      1.274      0.059 nan       nan       1.813      0.030
9563       251.952778   -43.366114  3575.550  2641.170     18.749      0.045      1.412      0.070 nan       nan       1.969      0.044
9565       251.947153   -43.295487  3609.320  3225.660     18.749      0.051      1.340      0.077 nan       nan       1.853      0.051
9566       252.082148   -43.279184  2798.990  3360.580     18.750      0.048      1.411      0.071 nan       nan       1.945      0.046
9571       252.134376   -43.414512  2485.480  2240.640     18.751      0.046      1.313      0.068 nan       nan       1.597      0.046
9570       252.291797   -43.526840  1540.540  1311.040     18.751      0.048      1.199      0.066 nan       nan       1.835      0.046
9573       252.117309   -43.320904  2587.930  3015.320     18.751      0.053      1.678      0.100 nan       nan       1.969      0.051
9569       252.399072   -43.419873   896.605  2196.280     18.751      0.042      1.320      0.062 nan       nan       1.461      0.043
9572       252.059503   -43.416527  2934.920  2223.970     18.751      0.050      1.191      0.070 nan       nan       1.509      0.049
9568       252.425224   -43.380598   739.623  2521.310     18.751      0.044      1.280      0.063 nan       nan       1.583      0.042
9567       252.425421   -43.596559   738.438   734.070     18.751      0.043      1.568      0.067 nan       nan       2.168      0.041
9574       252.133117   -43.226312  2493.040  3798.140     18.752      0.043      1.481      0.082 nan       nan       2.164      0.041
9575       251.879559   -43.351021  4015.060  2766.080     18.752      0.046      1.677      0.078 nan       nan       1.608      0.045
9576       251.898896   -43.614499  3898.990   585.598     18.752      0.055      1.354      0.084 nan       nan       1.615      0.055
9578       252.103515   -43.434838  2670.730  2072.430     18.754      0.049      1.733      0.083 nan       nan       1.754      0.047
9579       252.086834   -43.468716  2770.860  1792.060     18.754      0.049      1.307      0.084 nan       nan       1.522      0.048
9577       252.380941   -43.312622  1005.440  3083.860     18.754      0.044      1.330      0.064 nan       nan       1.619      0.044
9580       252.282628   -43.198207  1595.580  4030.730     18.754      0.049      1.116      0.069 nan       nan       1.451      0.049
9582       252.260461   -43.608344  1728.640   636.535     18.755      0.035      1.570      0.070 nan       nan       2.003      0.034
9581       252.356806   -43.595736  1150.310   740.880     18.755      0.034      1.441      0.061 nan       nan       2.082      0.033
9583       252.376491   -43.222050  1032.150  3833.410     18.755      0.050      1.544      0.079 nan       nan       2.201      0.048
9585       252.141417   -43.429307  2443.220  2118.200     18.756      0.043      1.387      0.072 nan       nan       1.564      0.043
9584       252.338523   -43.655830  1260.060   243.558     18.756      0.042      1.303      0.071 nan       nan       1.737      0.041
9586       252.506567   -43.552547   251.348  1098.300     18.756      0.078     nan      nan  nan       nan      nan      nan
9589       252.145680   -43.625940  2417.630   490.919     18.757      0.042      1.431      0.067 nan       nan       1.577      0.042
9588       252.366934   -43.636806  1089.520   400.996     18.757      0.042      1.531      0.068 nan       nan       2.264      0.040
9587       252.471936   -43.682397   459.226    23.695     18.757      0.039      1.548      0.079 nan       nan       2.483      0.038
9590       251.899324   -43.595160  3896.420   745.643     18.757      0.050      1.635      0.078 nan       nan       2.033      0.048
9593       252.393512   -43.440680   929.977  2024.080     18.758      0.045      1.282      0.068 nan       nan       1.585      0.044
9591       252.478896   -43.473137   417.446  1755.480     18.758      0.035      1.320      0.058 nan       nan       1.793      0.034
9594       251.894081   -43.565050  3927.890   994.824     18.758      0.049      1.253      0.072 nan       nan       1.563      0.050
9592       251.871803   -43.359354  4061.620  2697.120     18.758      0.042      1.314      0.072 nan       nan       1.880      0.040
9598       252.274801   -43.478922  1642.560  1707.600     18.759      0.046      1.199      0.078 nan       nan       1.661      0.044
9599       252.261445   -43.314228  1722.730  3070.570     18.759      0.046      1.521      0.075 nan       nan       1.687      0.047
9595       252.439283   -43.439781   655.230  2031.520     18.759      0.035      1.369      0.061 nan       nan       1.603      0.037
9596       251.887541   -43.334016  3967.150  2906.810     18.759      0.043      1.508      0.070 nan       nan       1.884      0.042
9597       251.919523   -43.601049  3775.170   696.908     18.759      0.046      1.356      0.071 nan       nan       1.912      0.044
9600       252.246895   -43.213500  1810.070  3904.170     18.760      0.043      1.435      0.084 nan       nan       2.973      0.041
9603       252.446823   -43.488655   609.971  1627.050     18.760      0.052      1.438      0.077 nan       nan       1.723      0.050
9602       251.997825   -43.413047  3305.150  2252.770     18.760      0.048      1.499      0.078 nan       nan       2.005      0.046
9601       252.000669   -43.511529  3288.080  1437.750     18.760      0.046      1.362      0.068 nan       nan       1.581      0.046
9605       252.187996   -43.420968  2163.620  2187.210     18.761      0.050      1.708      0.078 nan       nan       2.474      0.048
9604       252.157121   -43.518256  2348.950  1382.080     18.761      0.043      1.349      0.079 nan       nan       1.595      0.046
9606       252.100118   -43.443346  2691.120  2002.020     18.761      0.049      1.432      0.082 nan       nan       1.943      0.050
9607       252.519618   -43.596630   173.011   733.481     18.761      0.052      1.298      0.069 nan       nan       1.641      0.052
9608       252.471277   -43.391604   463.181  2430.220     18.762      0.047      1.637      0.080 nan       nan       2.018      0.046
9609       251.938761   -43.337763  3659.690  2875.800     18.762      0.061      1.608      0.094 nan       nan       1.864      0.058
9611       252.224725   -43.244326  1943.150  3649.060     18.763      0.049      1.546      0.076 nan       nan       1.980      0.048
9610       252.154772   -43.201632  2363.050  4002.380     18.763      0.044      1.644      0.080 nan       nan       2.092      0.042
9615       252.162656   -43.587490  2315.730   809.118     18.765      0.052      1.425      0.086 nan       nan       1.630      0.052
9613       252.035598   -43.629606  3078.410   460.581     18.765      0.046      1.199      0.070 nan       nan       1.662      0.046
9612       252.528219   -43.330491   121.378  2935.980     18.765      0.038      1.422      0.075 nan       nan       1.579      0.039
9614       251.909706   -43.528204  3834.100  1299.760     18.765      0.048      1.704      0.086 nan       nan       2.143      0.046
9616       252.438192   -43.648399   661.782   305.051     18.766      0.044      1.911      0.085 nan       nan       2.498      0.042
9617       252.207581   -43.676458  2046.060    72.842     18.767      0.043      1.387      0.076 nan       nan       1.738      0.041
9620       252.202002   -43.380072  2079.550  2525.660     18.768      0.051      1.534      0.088 nan       nan       1.889      0.049
9619       252.315012   -43.415733  1401.190  2230.540     18.768      0.045      1.768      0.092 nan       nan       2.163      0.043
9618       252.408136   -43.553151   842.199  1093.300     18.768      0.043      1.409      0.066 nan       nan       1.793      0.042
9621       252.457490   -43.576089   545.943   903.475     18.768      0.055     nan      nan  nan       nan       3.066      0.052
9623       252.312048   -43.516908  1418.980  1393.240     18.769      0.045      1.481      0.067 nan       nan       1.892      0.043
9626       252.116428   -43.366787  2593.220  2635.600     18.769      0.053      1.525      0.090 nan       nan       2.317      0.050
9622       252.174237   -43.564562  2246.210   998.864     18.769      0.035      1.628      0.076 nan       nan       1.596      0.035
9625       252.512828   -43.529477   213.769  1289.220     18.769      0.050      1.837      0.086 nan       nan       2.216      0.048
9624       251.933189   -43.391955  3693.140  2427.320     18.769      0.045      1.197      0.069 nan       nan       1.710      0.043
9636       252.276562   -43.352374  1631.990  2754.880     18.770      0.053      1.307      0.078 nan       nan       1.672      0.053
9632       252.248149   -43.641094  1802.540   365.504     18.770      0.051      1.407      0.077 nan       nan       1.876      0.049
9629       252.362219   -43.617786  1117.820   558.394     18.770      0.047      1.676      0.071 nan       nan       1.873      0.045
9627       252.460104   -43.471580   530.249  1768.360     18.770      0.042      1.598      0.067 nan       nan       1.497      0.041
9628       252.017362   -43.298256  3187.880  3202.750     18.770      0.043      1.588      0.073 nan       nan       1.752      0.042
9633       252.073655   -43.670955  2849.970   118.381     18.770      0.051      1.440      0.084 nan       nan       2.071      0.049
9631       252.526632   -43.354329   130.907  2738.700     18.770      0.048      1.327      0.066 nan       nan       1.729      0.047
9634       252.537536   -43.450179    65.453  1945.470     18.770      0.051      1.202      0.068 nan       nan       1.628      0.051
9630       251.929777   -43.386162  3713.620  2475.260     18.770      0.048      1.737      0.084 nan       nan       1.992      0.046
9635       251.895107   -43.568056  3921.730   969.954     18.770      0.047      1.421      0.072 nan       nan       1.725      0.051
9638       252.116946   -43.206680  2590.110  3960.610     18.771      0.045      1.460      0.078 nan       nan       1.534      0.048
9637       252.514067   -43.284372   206.328  3317.650     18.771      0.047      1.216      0.068 nan       nan       1.611      0.048
9640       252.295515   -43.515550  1518.220  1404.480     18.772      0.046      1.650      0.078 nan       nan       2.023      0.044
9639       252.537818   -43.491725    63.762  1601.650     18.772      0.045      1.183      0.067 nan       nan       1.605      0.044
9641       251.873413   -43.590718  4051.950   782.406     18.772      0.059      1.485      0.088 nan       nan       1.820      0.057
9642       252.214331   -43.480385  2005.540  1695.490     18.773      0.044      1.976      0.094 nan       nan       1.943      0.042
9645       252.195669   -43.280198  2117.560  3352.190     18.773      0.053      1.512      0.081 nan       nan       1.648      0.053
9643       252.169677   -43.614122  2273.580   588.722     18.773      0.049      1.296      0.076 nan       nan       1.658      0.048
9644       251.920863   -43.503804  3767.130  1501.680     18.773      0.046      1.475      0.079 nan       nan       1.787      0.052
9646       252.543894   -43.288810    27.289  3280.920     18.773      0.055      1.817      0.092 nan       nan       2.878      0.055
9651       252.245201   -43.414107  1820.240  2243.990     18.774      0.059      1.606      0.097 nan       nan       1.610      0.057
9647       252.518217   -43.376141   181.416  2558.190     18.774      0.041      2.009      0.076 nan       nan       2.861      0.038
9650       251.945673   -43.512445  3618.200  1430.170     18.774      0.048     nan      nan  nan       nan       1.994      0.046
9649       252.541231   -43.264227    43.271  3484.360     18.774      0.045      1.512      0.071 nan       nan       1.591      0.044
9648       251.881345   -43.486381  4004.340  1645.870     18.774      0.043      1.646      0.074 nan       nan       1.913      0.041
9653       252.252533   -43.517239  1776.230  1390.500     18.775      0.047      1.385      0.068 nan       nan       1.595      0.048
9654       252.107252   -43.395902  2648.300  2394.650     18.775      0.055      1.575      0.086 nan       nan       2.013      0.053
9656       252.051513   -43.464259  2982.880  1828.950     18.775      0.062      1.267      0.089 nan       nan       2.304      0.064
9655       251.949460   -43.382096  3595.470  2508.910     18.775      0.055      1.568      0.088 nan       nan       1.947      0.053
9652       252.533006   -43.477919    92.642  1715.900     18.775      0.037      1.495      0.068 nan       nan       1.718      0.037
9658       252.367407   -43.626135  1086.680   489.303     18.776      0.046      1.564      0.076 nan       nan       1.964      0.044
9657       251.990520   -43.425457  3349.000  2150.060     18.776      0.039      1.432      0.063 nan       nan       1.926      0.038
9660       252.395724   -43.206730   916.701  3960.190     18.776      0.055      1.327      0.074 nan       nan       1.786      0.054
9659       251.895510   -43.296107  3919.310  3220.530     18.776      0.048      1.651      0.096 nan       nan       2.116      0.046
9663       252.110737   -43.390529  2627.380  2439.120     18.777      0.050      1.748      0.090 nan       nan       1.962      0.048
9662       252.303567   -43.628102  1469.890   473.025     18.777      0.050      1.460      0.080 nan       nan       1.857      0.048
9661       252.538602   -43.427033    59.052  2137.020     18.777      0.048      1.642      0.081 nan       nan       1.646      0.046
9668       252.177131   -43.403792  2228.840  2329.360     18.778      0.049      1.097      0.069 nan       nan       1.652      0.051
9664       252.237123   -43.351929  1868.730  2758.560     18.778      0.041      1.683      0.085 nan       nan       2.455      0.040
9670       252.200462   -43.546705  2088.790  1146.650     18.778      0.055      1.682      0.086 nan       nan       2.185      0.053
9669       252.372561   -43.428191  1055.740  2127.440     18.778      0.056     nan      nan  nan       nan       3.380      0.052
9671       252.069508   -43.413199  2874.860  2251.510     18.778      0.057      1.712      0.087 nan       nan       1.953      0.055
9667       251.999698   -43.339493  3293.910  2861.480     18.778      0.047      1.360      0.077 nan       nan       1.616      0.046
9666       252.438922   -43.587523   657.397   808.844     18.778      0.046      1.311      0.081 nan       nan       1.741      0.045
9665       252.503930   -43.488803   267.178  1625.830     18.778      0.043      1.233      0.067 nan       nan       1.723      0.044
9674       252.256151   -43.282668  1754.510  3331.750     18.779      0.050      1.420      0.076 nan       nan       1.827      0.048
9672       252.427299   -43.253611   727.167  3572.220     18.779      0.045      1.356      0.067 nan       nan       1.518      0.046
9675       251.907908   -43.471370  3844.890  1770.100     18.779      0.054      1.491      0.084 nan       nan       1.883      0.052
