ID        alpha     delta          x         y        v         ev        bv        ebv       ub        eub       vi        evi
256       253.708230   -45.158893  1420.850 1151.680    15.091     0.008     0.809     0.010     0.554     0.012     1.239     0.011
257       253.623669   -45.341516  1911.910 2665.970    15.094     0.003     1.209     0.006     0.844     0.016     1.710     0.015
258       253.741025   -45.064957  1230.400  372.775    15.099     0.004     1.620     0.006     1.296     0.012     2.036     0.010
259       253.677389   -45.299482  1599.950 2317.430    15.099     0.009     2.517     0.012     0.969     0.020     3.219     0.016
260       253.677938   -45.241038  1596.760 1832.820    15.105     0.010     1.075     0.014     0.692     0.015     1.497     0.015
261       253.778442   -45.188239  1013.110 1395.020    15.117     0.009     1.009     0.011     0.340     0.011     1.480     0.012
262       253.611801   -45.110118  1980.830  747.250    15.120     0.006     0.841     0.007     0.656     0.008     1.202     0.010
263       253.931644   -45.305192   123.437 2364.780    15.126     0.006     1.078     0.007     0.643     0.059     1.505     0.011
264       253.721074   -45.095720  1346.260  627.861    15.133     0.007     1.737     0.009     nan     nan     2.220     0.010
265       253.716972   -45.143299  1370.080 1022.380    15.141     0.007     0.845     0.009     0.647     0.010     0.971     0.010
266       253.731494   -45.368565  1285.750 2890.260    15.146     0.003     1.114     0.004     0.809     0.009     1.587     0.011
267       253.947025   -45.160720    34.117 1166.830    15.147     0.004     1.835     0.006     1.443     0.016     2.291     0.006
268       253.825564   -45.266549   739.467 2044.350    15.155     0.011     1.113     0.013     0.820     0.013     1.547     0.015
269       253.885436   -45.372320   391.777 2921.390    15.182     0.004     0.808     0.006     0.387     0.007     1.010     0.013
270       253.818020   -45.338321   783.275 2639.480    15.187     0.005     0.959     0.007     0.677     0.008     1.355     0.010
271       253.807857   -45.276621   842.294 2127.870    15.188     0.010     0.956     0.013     0.690     0.012     1.249     0.014
272       253.795772   -45.173958   912.471 1276.600    15.191     0.027     0.834     0.028     0.621     0.011     1.334     0.027
273       253.913054   -45.048010   231.395  232.257    15.194     0.011     1.607     0.013     1.201     0.013     2.078     0.018
274       253.827098   -45.133727   730.559  943.014    15.198     0.005     1.954     0.007     1.612     0.017     2.321     0.007
275       253.903338   -45.137248   287.817  972.205    15.199     0.005     0.937     0.006     0.627     0.008     1.309     0.010
276       253.782145   -45.109011   991.608  738.072    15.202     0.004     0.979     0.006     0.534     0.008     1.328     0.010
277       253.787974   -45.039393   957.756  160.803    15.220     0.007     0.927     0.008     0.449     0.007     1.315     0.015
278       253.691669   -45.143048  1517.020 1020.300    15.236     0.009     1.726     0.011     nan     nan     2.083     0.010
279       253.784829   -45.155024   976.022 1119.600    15.243     0.007     1.670     0.011     1.020     0.016     2.216     0.009
280       253.863541   -45.058852   518.928  322.157    15.245     0.009     1.765     0.010     1.597     0.018     2.170     0.016
281       253.761155   -45.386491  1113.500 3038.900    15.261     0.005     0.828     0.007     0.533     0.009     0.978     0.013
282       253.748604   -45.334053  1186.390 2604.090    15.263     0.005     1.090     0.007     0.643     0.007     1.516     0.007
283       253.667950   -45.208115  1654.760 1559.830    15.270     0.008     1.056     0.011     0.536     0.013     1.426     0.011
284       253.830934   -45.133006   708.279  937.033    15.276     0.005     0.960     0.007     0.647     0.008     1.418     0.010
285       253.837516   -45.043460   670.058  194.527    15.287     0.008     1.003     0.009     0.596     0.007     1.435     0.017
286       253.742413   -45.333863  1222.340 2602.510    15.289     0.005     0.955     0.007     0.691     0.007     1.212     0.010
287       253.891109   -45.124111   358.835  863.276    15.290     0.004     1.858     0.006     1.492     0.017     2.268     0.007
288       253.608354   -45.069286  2000.850  408.673    15.296     0.007     0.725     0.008     0.168     0.026     1.083     0.012
289       253.667038   -45.072316  1660.060  433.799    15.300     0.003     0.729     0.004     0.410     0.006     1.058     0.009
290       253.870033   -45.044731   481.228  205.063    15.300     0.009     0.869     0.010     0.394     0.007     1.256     0.017
291       253.789001   -45.243721   951.796 1855.070    15.301     0.013     1.269     0.016     0.454     0.015     1.815     0.017
292       253.912705   -45.348104   233.420 2720.600    15.303     0.003     0.839     0.006     0.509     0.008     1.173     0.012
293       253.775000   -45.090683  1033.100  586.091    15.306     0.012     1.363     0.016     0.939     0.022     1.695     0.015
294       253.738098   -45.316731  1247.400 2460.460    15.316     0.008     1.093     0.010     0.772     0.009     1.486     0.011
295       253.886548   -45.049615   385.321  245.562    15.319     0.009     0.728     0.011     0.523     0.008     1.125     0.017
296       253.772526   -45.227684  1047.470 1722.090    15.329     0.012     1.162     0.015     0.366     0.013     1.664     0.015
297       253.745902   -45.310141  1202.080 2405.810    15.338     0.008     1.097     0.011     0.629     0.010     1.502     0.012
298       253.815713   -45.047972   796.672  231.937    15.343     0.007     1.073     0.008     0.717     0.007     1.435     0.016
299       253.710611   -45.350865  1407.020 2743.490    15.348     0.004     1.274     0.006     0.769     0.008     1.712     0.009
300       253.850208   -45.170468   596.353 1247.660    15.348     0.006     0.978     0.008     0.691     0.010     1.354     0.011
301       253.705919   -45.182888  1434.270 1350.650    15.360     0.009     0.866     0.011     0.294     0.017     1.308     0.012
302       253.924337   -45.111053   165.873  755.001    15.368     0.007     1.118     0.009     0.706     0.009     nan     nan
303       253.810411   -45.052211   827.462  267.087    15.373     0.016     1.259     0.031     0.848     0.032     1.595     0.025
304       253.918645   -45.024366   198.928   36.203    15.377     0.013     1.392     0.015     1.164     0.019     1.822     0.023
305       253.766137   -45.137754  1084.570  976.401    15.378     0.006     0.987     0.008     0.725     0.011     1.398     0.010
306       253.662409   -45.235714  1686.940 1788.670    15.378     0.008     1.910     0.012     1.304     0.021     2.397     0.012
307       253.770096   -45.163061  1061.580 1186.240    15.382     0.007     2.533     0.010     0.872     0.025     3.586     0.010
308       253.733541   -45.359529  1273.860 2815.330    15.388     0.004     0.867     0.005     0.656     0.008     1.008     0.011
309       253.777735   -45.037891  1017.220  148.349    15.390     0.007     0.853     0.008     0.566     0.008     1.245     0.015
310       253.949319   -45.117615    20.797  809.414    15.391     0.008     1.436     0.010     0.804     0.011     1.967     0.012
311       253.924369   -45.106352   165.686  716.020    15.395     0.007     1.915     0.009     1.389     0.014     nan     nan
312       253.803624   -45.137721   866.877  976.130    15.402     0.005     1.310     0.007     0.526     0.011     2.107     0.009
313       253.719037   -45.299897  1358.090 2320.870    15.407     0.009     1.044     0.012     0.384     0.010     1.569     0.014
314       253.662793   -45.373112  1684.710 2927.960    15.410     0.002     1.083     0.004     0.781     0.013     1.501     0.013
315       253.927931   -45.168668   144.999 1232.740    15.413     0.003     1.322     0.005     0.829     0.009     1.850     0.006
316       253.865807   -45.189964   505.764 1409.320    15.415     0.007     2.035     0.010     1.300     0.021     2.621     0.010
317       253.616084   -45.214049  1955.960 1609.030    15.415     0.006     0.907     0.007     0.589     0.013     1.271     0.014
318       253.756683   -45.241170  1139.470 1833.910    15.427     0.013     1.456     0.016     0.467     0.015     2.067     0.024
319       253.797519   -45.075794   902.327  462.634    15.429     0.004     1.024     0.006     0.694     0.008     1.438     0.011
320       253.617391   -45.175177  1948.370 1286.710    15.430     0.007     1.394     0.009     1.140     0.016     1.752     0.010
321       253.757734   -45.225906  1133.370 1707.350    15.446     0.011     1.128     0.014     0.545     0.015     1.507     0.014
322       253.718028   -45.095062  1363.950  622.408    15.449     0.004     0.920     0.006     0.517     0.008     1.356     0.009
323       253.883822   -45.134485   401.152  949.298    15.457     0.004     1.838     0.006     1.436     0.018     2.297     0.008
324       253.793460   -45.063457   925.900  360.341    15.458     0.005     0.814     0.006     0.649     0.007     1.182     0.012
325       253.829462   -45.383194   716.827 3011.560    15.461     0.005     2.025     0.007     1.530     0.023     2.548     0.013
326       253.905667   -45.157192   274.293 1137.580    15.462     0.004     0.989     0.006     0.678     0.009     1.384     0.009
327       253.628320   -45.244832  1884.900 1864.280    15.464     0.005     1.272     0.008     0.884     0.015     1.719     0.015
328       253.644974   -45.029335  1788.190   77.405    15.465     0.006     0.758     0.008     0.420     0.010     1.102     0.013
329       253.630741   -45.042445  1870.840  186.107    15.470     0.004     0.983     0.007     0.531     0.009     1.428     0.012
330       253.920596   -45.060425   187.593  335.197    15.472     0.010     0.843     0.012     0.532     0.010     1.073     0.018
331       253.843179   -45.339494   637.169 2649.200    15.476     0.005     2.120     0.007     1.174     0.023     2.780     0.010
332       253.655907   -45.138179  1724.700  979.929    15.482     0.006     0.977     0.007     0.466     0.011     1.382     0.011
333       253.731556   -45.067134  1285.390  390.832    15.482     0.005     1.550     0.007     1.195     0.017     2.058     0.011
334       253.606546   -45.186603  2011.350 1381.450    15.492     0.007     0.999     0.008     0.648     0.015     1.429     0.012
335       253.926034   -45.322714   156.014 2510.070    15.492     0.007     1.091     0.009     0.726     0.013     1.628     0.013
336       253.762536   -45.236967  1105.480 1799.060    15.500     0.013     1.248     0.015     0.512     0.014     1.791     0.025
