# Removed extra columns, and rows at the end of the file
# Replaced '0' with INDEF
# Replaced INDEF with nan
ID     alpha     delta        x        y       v       ev        bv      ebv     ub      eub       vi       evi
4097    16.918704    -39.294595    1786.05    315.661    20.085    0.026    1.793    0.045     nan      nan    2.515    0.029
4098    16.933003    -39.450351    397.802    1602.9    20.085    0.03    1.414    0.043   nan     nan    2.281    0.041
4099    16.930912    -39.364487    600.736    893.282    20.089    0.033    1.746    0.073   nan     nan    2.394    0.037
4100    16.920335    -39.38674    1627.63    1077.19    20.09    0.022    1.992    0.072   nan     nan    2.969    0.027
4101    16.923235    -39.321824    1346.16    540.695    20.09    0.024    1.721    0.051   nan     nan    2.489    0.037
4102    16.932196    -39.335004    476.113    649.623    20.09    0.044    1.836    0.072   nan     nan    2.33    0.048
4103    16.923362    -39.458898    1333.75    1673.54    20.091    0.033    1.548    0.076   nan     nan    1.974    0.042
4104    16.918221    -39.595069    1832.88    2798.92    20.092    0.028    1.731    0.046   nan     nan    2.393    0.033
4105    16.927338    -39.317744    947.722    506.978    20.092    0.03    1.709    0.066   nan     nan    2.303    0.033
4106    16.932075    -39.403621    487.827    1216.7    20.092    0.034    1.95    0.077     nan      nan    2.497    0.036
4107    16.930223    -39.503939    667.636    2045.78    20.092    0.044    1.752    0.074   nan     nan    2.171    0.051
4108    16.928363    -39.443357    848.292    1545.1    20.092    0.034        nan      nan   nan     nan    2.312    0.066
4109    16.931177    -39.369956    575.023    938.476    20.093    0.022        nan      nan   nan     nan    3.732    0.023
4110    16.922435    -39.475464    1423.83    1810.45    20.093    0.041    2    0.087   nan     nan    2.337    0.045
4111    16.930076    -39.533306    681.974    2288.48    20.094    0.032    1.799    0.053   nan     nan    2.749    0.037
4112    16.926396    -39.369049    1039.23    930.984    20.094    0.032    1.769    0.097   nan     nan    2.221    0.038
4113    16.930512    -39.51583    639.617    2144.05    20.094    0.03    1.892    0.053   nan     nan    2.314    0.045
4114    16.923668    -39.291184    1304.12    287.475    20.096    0.025    1.736    0.057   nan     nan    2.485    0.032
4115    16.925086    -39.496862    1166.44    1987.29    20.096    0.042        nan      nan   nan     nan    2.477    0.047
4116    16.918826    -39.369822    1774.18    937.37    20.097    0.026    1.727    0.059   nan     nan    2.409    0.03
4117    16.930754    -39.327888    616.161    590.81    20.097    0.029    1.582    0.059   nan     nan    2.266    0.035
4118    16.926779    -39.436544    1002.05    1488.79    20.097    0.039    1.716    0.084   nan     nan    2.274    0.041
4119    16.933241    -39.414232    374.627    1304.4    20.098    0.037    1.624    0.066   nan     nan    1.916    0.089
4120    16.930516    -39.602756    639.27    2862.45    20.1    0.03    1.793    0.054   nan     nan    2.281    0.05
4121    16.920991    -39.513299    1563.98    2123.13    20.101    0.028    1.546    0.046   nan     nan    2.23    0.034
4122    16.925994    -39.444987    1078.28    1558.57    20.101    0.033    1.396    0.057   nan     nan    2.633    0.045
4123    16.918521    -39.578177    1803.83    2659.31    20.101    0.055    1.495    0.093   nan     nan    2.399    0.074
4124    16.923557    -39.440806    1314.9    1524.02    20.102    0.035    1.696    0.07   nan     nan    2.507    0.039
4125    16.924763    -39.419669    1197.78    1349.33    20.104    0.024    1.582    0.059   nan     nan    2.305    0.039
4126    16.926585    -39.432338    1020.9    1454.03    20.105    0.035    1.593    0.07   nan     nan    2.237    0.037
4127    16.924678    -39.311518    1206.03    455.522    20.105    0.04        nan      nan   nan     nan    3.117    0.042
4128    16.927409    -39.530064    940.878    2261.69    20.105    0.044    1.936    0.075   nan     nan    2.59    0.048
4129    16.919382    -39.582139    1720.24    2692.06    20.106    0.028    1.719    0.049   nan     nan    2.572    0.032
4130    16.926354    -39.42933    1043.32    1429.17    20.106    0.049        nan      nan   nan     nan    2.247    0.053
4131    16.924243    -39.507704    1248.27    2076.89    20.106    0.048    1.561    0.072   nan     nan    2.268    0.055
4132    16.932451    -39.357004    451.347    831.439    20.108    0.036    1.779    0.072   nan     nan    2.388    0.038
4133    16.930325    -39.592971    657.752    2781.58    20.109    0.034    1.809    0.055   nan     nan    2.346    0.037
4134    16.933277    -39.288335    371.198    263.924    20.109    0.031    1.798    0.058   nan     nan    2.472    0.045
4135    16.919582    -39.406418    1700.81    1239.82    20.11    0.026    1.859    0.055   nan     nan    2.545    0.03
4136    16.934807    -39.454673    222.639    1638.62    20.11    0.028    1.778    0.054   nan     nan    2.447    0.033
4137    16.930898    -39.375794    602.13    986.729    20.11    0.025    1.475    0.055   nan     nan    2.251    0.033
4138    16.921803    -39.373661    1485.11    969.101    20.111    0.023    1.675    0.064   nan     nan    2.364    0.029
4139    16.927519    -39.452556    930.211    1621.12    20.113    0.05    1.716    0.091   nan     nan    2.157    0.056
4140    16.932533    -39.418175    443.43    1336.98    20.114    0.03    1.591    0.073   nan     nan    2.408    0.034
4141    16.933746    -39.497282    325.625    1990.76    20.114    0.034    2.192    0.066   nan     nan    2.648    0.042
4142    16.923543    -39.352399    1316.24    793.379    20.115    0.029        nan      nan   nan     nan    2.483    0.032
4143    16.932948    -39.309128    403.111    435.769    20.116    0.036    2.323    0.099   nan     nan    3.134    0.038
4144    16.923391    -39.465859    1331    1731.07    20.116    0.035    1.719    0.089   nan     nan    2.303    0.04
4145    16.926421    -39.60506    1036.84    2881.49    20.117    0.034        nan      nan     nan      nan    3.549    0.034
4146    16.928701    -39.460623    815.471    1687.79    20.118    0.045    1.736    0.09   nan     nan    2.133    0.051
4147    16.926823    -39.37003    997.745    939.089    20.119    0.022    1.752    0.061   nan     nan    2.573    0.03
4148    16.931161    -39.30026    576.649    362.477    20.119    0.035    1.802    0.073   nan     nan    2.36    0.044
4149    16.932234    -39.378167    472.451    1006.34    20.12    0.027    1.793    0.079   nan     nan    2.515    0.033
4150    16.922332    -39.309385    1433.83    437.895    20.121    0.019    1.652    0.044   nan     nan    2.214    0.027
4151    16.922924    -39.319159    1376.34    518.666    20.121    0.029    1.696    0.063   nan     nan    2.225    0.032
4152    16.926189    -39.598687    1059.36    2828.82    20.121    0.03    1.792    0.059   nan     nan    2.425    0.04
4153    16.918149    -39.475416    1839.95    1810.05    20.123    0.022    1.879    0.05   nan     nan    2.514    0.025
4154    16.93318    -39.304252    380.538    395.473    20.123    0.037    1.727    0.082   nan     nan    2.513    0.041
4155    16.920118    -39.350985    1648.74    781.697    20.125    0.023    1.63    0.053   nan     nan    2.301    0.029
4156    16.917651    -39.565273    1888.22    2552.67    20.125    0.026    1.712    0.042   nan     nan    2.543    0.03
4157    16.920429    -39.501804    1618.53    2028.13    20.125    0.032    1.295    0.048   nan     nan    2.009    0.04
4158    16.922591    -39.334027    1408.61    641.547    20.126    0.024    1.818    0.057   nan     nan    2.401    0.032
4159    16.929788    -39.354756    709.904    812.862    20.126    0.026    1.535    0.075   nan     nan    2.217    0.034
4160    16.930264    -39.468104    663.711    1749.62    20.127    0.038    1.705    0.088   nan     nan    2.212    0.042
4161    16.922104    -39.452113    1455.96    1617.46    20.127    0.027    1.406    0.054   nan     nan    2.038    0.064
4162    16.919257    -39.374459    1732.33    975.692    20.128    0.026    1.678    0.046   nan     nan    2.515    0.032
4163    16.920428    -39.487353    1618.62    1908.7    20.128    0.031    1.69    0.062   nan     nan    2.29    0.035
4164    16.930001    -39.401167    689.184    1196.42    20.128    0.035        nan      nan   nan     nan    2.316    0.039
4165    16.934892    -39.481773    214.389    1862.59    20.128    0.034    1.715    0.046   nan     nan    2.132    0.042
4166    16.927442    -39.321161    937.69    535.217    20.129    0.031    2.083    0.083     nan      nan    2.953    0.034
4167    16.921326    -39.50478    1531.5    2052.73    20.131    0.028    1.56    0.052   nan     nan    2.134    0.033
4168    16.919447    -39.346367    1713.92    743.525    20.132    0.022    1.712    0.052   nan     nan    2.29    0.027
4169    16.92644    -39.291173    1034.95    287.38    20.133    0.026    1.622    0.07   nan     nan    2.187    0.032
4170    16.928539    -39.455656    831.19    1646.74    20.133    0.038    2.043    0.092   nan     nan    2.553    0.045
4171    16.921664    -39.335637    1498.6    654.85    20.134    0.023    1.737    0.052   nan     nan    2.528    0.036
4172    16.933577    -39.523569    342.042    2208.01    20.135    0.026    1.843    0.05   nan     nan    2.753    0.03
4173    16.93115    -39.44844    577.642    1587.11    20.135    0.043    1.732    0.065   nan     nan    2.156    0.048
4174    16.924671    -39.524221    1206.68    2213.4    20.136    0.045    1.681    0.071   nan     nan    2.16    0.082
4175    16.929639    -39.53702    724.332    2319.17    20.137    0.037    1.899    0.065   nan     nan    2.408    0.041
4176    16.922287    -39.491032    1438.18    1939.11    20.138    0.039    1.738    0.084   nan     nan    2.073    0.042
4177    16.918293    -39.311221    1825.94    453.063    20.139    0.021    1.594    0.046   nan     nan    2.339    0.03
4178    16.934693    -39.446053    233.677    1567.38    20.139    0.028    1.682    0.042   nan     nan    2.485    0.037
4179    16.919452    -39.45177    1713.38    1614.63    20.14    0.021    1.774    0.058   nan     nan    2.5    0.032
4180    16.922222    -39.51598    1444.47    2145.29    20.141    0.035    2.165    0.097   nan     nan    2.75    0.036
4181    16.92993    -39.514164    696.146    2130.28    20.141    0.038    1.772    0.061   nan     nan    2.289    0.045
4182    16.92903    -39.475581    783.473    1811.41    20.141    0.053        nan      nan   nan     nan    2.645    0.055
4183    16.929241    -39.363463    763    884.822    20.142    0.021    1.762    0.065   nan     nan    2.311    0.029
4184    16.931322    -39.368139    561.003    923.462    20.142    0.032    1.552    0.06   nan     nan    2.381    0.037
4185    16.933416    -39.511883    357.656    2111.43    20.143    0.025    1.991    0.054   nan     nan    2.511    0.031
4186    16.922828    -39.287751    1385.67    259.1    20.143    0.025    1.339    0.055   nan     nan    2.047    0.036
4187    16.919419    -39.371758    1716.62    953.369    20.143    0.028    1.596    0.06   nan     nan    2.309    0.037
4188    16.930473    -39.478704    643.377    1837.22    20.144    0.028    1.846    0.059   nan     nan    2.536    0.036
4189    16.927503    -39.302282    931.771    379.19    20.144    0.029    1.616    0.068   nan     nan    2.393    0.037
4190    16.932916    -39.499802    406.184    2011.59    20.145    0.032    1.803    0.049   nan     nan    2.179    0.038
4191    16.919774    -39.56786    1682.09    2574.05    20.146    0.028    1.607    0.049   nan     nan    2.329    0.033
4192    16.922156    -39.466248    1450.86    1734.28    20.146    0.034    1.665    0.066   nan     nan    2.246    0.041
4193    16.921984    -39.474048    1467.55    1798.74    20.146    0.036    1.66    0.064   nan     nan    2.231    0.043
4194    16.921144    -39.525911    1549.1    2227.36    20.147    0.03    1.75    0.061   nan     nan    2.505    0.033
4195    16.919664    -39.365764    1692.85    903.832    20.148    0.026    1.602    0.058   nan     nan    2.219    0.03
4196    16.919999    -39.427545    1660.3    1414.42    20.148    0.025    1.642    0.056   nan     nan    2.361    0.031
4197    16.931133    -39.361882    579.303    871.756    20.148    0.03    1.728    0.061   nan     nan    2.984    0.031
4198    16.933025    -39.561648    395.677    2522.71    20.148    0.033    1.891    0.053   nan     nan    2.462    0.035
4199    16.933992    -39.519494    301.763    2174.33    20.149    0.029    1.769    0.051   nan     nan    2.393    0.032
4200    16.926249    -39.574913    1053.51    2632.34    20.15    0.039    1.794    0.06   nan     nan    2.36    0.04
4201    16.927948    -39.396647    888.572    1159.07    20.152    0.027    1.722    0.058   nan     nan    2.405    0.035
4202    16.927344    -39.556624    947.185    2481.19    20.152    0.034    1.911    0.054   nan     nan    2.458    0.037
4203    16.927469    -39.587769    935.003    2738.59    20.152    0.033    2.115    0.056   nan     nan    2.612    0.037
4204    16.920282    -39.501732    1632.86    2027.54    20.153    0.036    1.271    0.063   nan     nan    2.119    0.047
4205    16.925573    -39.509876    1119.13    2094.84    20.153    0.043    1.748    0.064     nan      nan    2.379    0.049
4206    16.925469    -39.337948    1129.24    673.953    20.155    0.027    1.8    0.086   nan     nan    2.428    0.033
4207    16.930073    -39.330777    682.193    614.683    20.155    0.036    1.655    0.079   nan     nan    2.274    0.041
4208    16.929405    -39.484762    747.105    1887.29    20.155    0.042    1.648    0.073   nan     nan    2.125    0.047
4209    16.930446    -39.428057    646.049    1418.65    20.156    0.026    1.589    0.067   nan     nan    2.1    0.032
4210    16.919648    -39.467388    1694.33    1743.7    20.157    0.028    1.559    0.055   nan     nan    2.111    0.035
4211    16.925285    -39.30249    1147.12    380.909    20.157    0.033    1.782    0.072   nan     nan    2.252    0.038
4212    16.934136    -39.45295    287.747    1624.38    20.157    0.036    2.153    0.07   nan     nan    2.961    0.039
4213    16.918161    -39.495283    1838.69    1974.24    20.158    0.016    1.497    0.036     nan      nan    2.212    0.024
4214    16.920983    -39.383942    1564.76    1054.07    20.158    0.015    1.626    0.048   nan     nan    2.507    0.028
4215    16.922185    -39.355784    1448.06    821.358    20.16    0.03    1.699    0.054   nan     nan    2.381    0.037
4216    16.928001    -39.337885    883.389    673.432    20.162    0.032    1.795    0.066   nan     nan    2.273    0.056
4217    16.921823    -39.405599    1483.24    1233.05    20.163    0.023    1.273    0.053   nan     nan    2.19    0.03
4218    16.930454    -39.315099    645.241    485.119    20.163    0.031    1.757    0.067   nan     nan    2.394    0.036
4219    16.920474    -39.473491    1614.15    1794.14    20.164    0.028    1.795    0.073   nan     nan    2.636    0.032
4220    16.923021    -39.523227    1366.91    2205.18    20.166    0.034    1.663    0.062   nan     nan    2.436    0.037
4221    16.922997    -39.429474    1369.22    1430.36    20.166    0.042    1.795    0.1   nan     nan    2.392    0.045
4222    16.933987    -39.512932    302.194    2120.1    20.167    0.028    1.847    0.05   nan     nan    2.308    0.051
4223    16.929303    -39.439069    757.015    1509.66    20.168    0.039    1.682    0.065   nan     nan    2.402    0.043
4224    16.923219    -39.593894    1347.64    2789.21    20.17    0.032    2.063    0.056   nan     nan    2.736    0.034
4225    16.93362    -39.500678    337.904    2018.83    20.17    0.03    1.695    0.048   nan     nan    2.358    0.036
4226    16.926152    -39.328461    1062.87    595.544    20.17    0.04    1.716    0.085   nan     nan    2.585    0.043
4227    16.926805    -39.331825    999.559    623.351    20.17    0.029    1.614    0.051   nan     nan    2.493    0.045
4228    16.931478    -39.497519    545.865    1992.72    20.171    0.037    1.63    0.062     nan      nan    2.178    0.045
4229    16.927654    -39.419514    917.067    1348.05    20.171    0.03    1.489    0.06   nan     nan    2.292    0.062
4230    16.9259    -39.44835    1087.38    1586.36    20.174    0.034    1.766    0.089   nan     nan    2.358    0.057
4231    16.926536    -39.543093    1025.62    2369.36    20.175    0.039    2.018    0.071   nan     nan    2.564    0.041
4232    16.917578    -39.427887    1895.37    1417.25    20.176    0.042        nan      nan   nan     nan    2.371    0.048
4233    16.927353    -39.48657    946.338    1902.23    20.176    0.058    1.582    0.093   nan     nan    2.054    0.067
4234    16.919016    -39.316864    1755.75    499.704    20.178    0.028    1.549    0.047   nan     nan    2.235    0.032
4235    16.920816    -39.401921    1580.97    1202.65    20.178    0.023    1.599    0.061   nan     nan    2.258    0.033
4236    16.931633    -39.3232    530.824    552.067    20.179    0.036    1.876    0.073   nan     nan    2.725    0.038
4237    16.930888    -39.304785    603.083    399.878    20.179    0.039    1.744    0.072   nan     nan    2.561    0.04
4238    16.932041    -39.344517    491.123    728.241    20.179    0.038    1.788    0.073   nan     nan    2.409    0.043
4239    16.932658    -39.478278    431.287    1833.7    20.179    0.041    1.746    0.062   nan     nan    2.325    0.046
4240    16.922566    -39.507805    1411.04    2077.73    20.18    0.032    1.737    0.059   nan     nan    2.507    0.041
4241    16.927419    -39.361333    939.921    867.214    20.181    0.024    1.587    0.059   nan     nan    2.201    0.031
4242    16.920428    -39.384973    1618.68    1062.59    20.182    0.024    1.775    0.06   nan     nan    2.49    0.029
4243    16.932193    -39.501599    476.405    2026.44    20.183    0.03    1.704    0.052   nan     nan    2.221    0.036
4244    16.920622    -39.543022    1599.77    2368.78    20.183    0.029    1.554    0.047   nan     nan    2.209    0.057
4245    16.921458    -39.294816    1518.64    317.491    20.184    0.028    1.902    0.06   nan     nan    2.717    0.032
4246    16.923197    -39.324522    1349.84    562.994    20.185    0.021    1.613    0.06   nan     nan    2.542    0.025
4247    16.934405    -39.437155    261.69    1493.84    20.185    0.029    1.789    0.067   nan     nan    2.228    0.034
4248    16.930383    -39.361987    652.093    872.622    20.185    0.027    1.848    0.073   nan     nan    2.32    0.035
4249    16.926921    -39.579218    988.267    2667.92    20.185    0.044    2.39    0.077   nan     nan    3.305    0.047
4250    16.929888    -39.45978    700.206    1680.83    20.186    0.035    1.704    0.078   nan     nan    2.29    0.042
4251    16.922905    -39.480615    1378.12    1853.02    20.186    0.051    1.559    0.088   nan     nan    2.298    0.053
4252    16.919997    -39.304955    1660.47    401.28    20.187    0.029    1.69    0.07   nan     nan    2.252    0.034
4253    16.917617    -39.518153    1891.6    2163.25    20.187    0.039    1.375    0.075   nan     nan    2.186    0.058
4254    16.93496    -39.440005    207.74    1517.4    20.188    0.034    2.027    0.086   nan     nan    2.394    0.037
4255    16.932186    -39.320572    477.041    530.351    20.188    0.039    1.867    0.078   nan     nan    2.613    0.042
4256    16.919175    -39.441659    1740.32    1531.07    20.189    0.018    1.506    0.053   nan     nan    2.238    0.028
4257    16.926272    -39.353036    1051.22    798.642    20.189    0.024    1.716    0.089   nan     nan    2.455    0.03
4258    16.926424    -39.366172    1036.54    907.205    20.189    0.03    1.66    0.077   nan     nan    2.421    0.033
4259    16.932161    -39.304024    479.522    393.59    20.191    0.042    1.8    0.08   nan     nan    2.406    0.044
4260    16.920524    -39.449604    1609.28    1596.73    20.192    0.015    1.565    0.05   nan     nan    2.534    0.026
4261    16.919412    -39.511186    1717.24    2105.67    20.192    0.028    1.691    0.056   nan     nan    2.369    0.031
4262    16.925072    -39.583683    1167.77    2704.82    20.193    0.027    1.717    0.066   nan     nan    2.281    0.054
4263    16.933322    -39.460044    366.768    1683.01    20.195    0.028    1.676    0.049   nan     nan    2.356    0.046
4264    16.917499    -39.354308    1902.99    809.155    20.196    0.02    1.777    0.056   nan     nan    3.324    0.022
4265    16.930933    -39.309995    598.778    442.936    20.196    0.041    1.75    0.079   nan     nan    2.227    0.043
4266    16.922522    -39.506541    1415.32    2067.28    20.196    0.037    1.809    0.06   nan     nan    2.013    0.084
4267    16.918452    -39.361511    1810.5    868.685    20.197    0.02    1.805    0.052   nan     nan    2.432    0.025
4268    16.934316    -39.54781    270.289    2408.35    20.197    0.027    1.916    0.047   nan     nan    3.147    0.03
4269    16.920037    -39.567378    1656.57    2570.07    20.198    0.028    1.679    0.051   nan     nan    2.675    0.031
4270    16.920632    -39.395906    1598.86    1152.94    20.198    0.026    1.563    0.076   nan     nan    2.319    0.031
4271    16.922452    -39.470048    1422.11    1765.69    20.198    0.03    1.792    0.067   nan     nan    2.69    0.034
4272    16.924035    -39.322749    1268.49    548.337    20.198    0.031    1.639    0.062   nan     nan    2.332    0.035
4273    16.932292    -39.484189    466.832    1882.55    20.198    0.032    1.558    0.051   nan     nan    2.166    0.04
4274    16.928075    -39.288713    876.185    267.051    20.198    0.041    1.558    0.069   nan     nan    2.27    0.045
4275    16.919908    -39.45992    1669.09    1681.98    20.201    0.024    1.609    0.063   nan     nan    2.164    0.031
4276    16.930135    -39.478723    676.231    1837.38    20.201    0.046    1.838    0.082   nan     nan    2.222    0.05
4277    16.929079    -39.554539    778.719    2463.96    20.202    0.028    1.774    0.049   nan     nan    2.296    0.033
4278    16.920917    -39.33801    1571.12    674.465    20.202    0.028    1.547    0.059   nan     nan    2.313    0.034
4279    16.923279    -39.338002    1341.8    674.395    20.202    0.027    1.657    0.09   nan     nan    2.504    0.034
4280    16.933275    -39.498461    371.321    2000.5    20.202    0.034    1.836    0.056   nan     nan    2.119    0.04
4281    16.921243    -39.373674    1539.48    969.206    20.204    0.029    1.68    0.063   nan     nan    2.581    0.032
4282    16.932335    -39.579532    462.616    2670.51    20.204    0.036        nan      nan   nan     nan    3.73    0.035
4283    16.927711    -39.456291    911.531    1651.99    20.204    0.042    1.63    0.079   nan     nan    2.247    0.046
4284    16.92961    -39.339897    727.221    690.058    20.205    0.026    1.508    0.068   nan     nan    2.333    0.033
4285    16.927665    -39.35617    915.985    824.546    20.205    0.027    1.534    0.061   nan     nan    2.173    0.036
4286    16.918565    -39.417773    1799.53    1333.66    20.207    0.017    1.66    0.048   nan     nan    2.095    0.029
4287    16.921845    -39.343252    1481.07    717.782    20.208    0.028    1.665    0.063   nan     nan    2.689    0.034
4288    16.924405    -39.425001    1232.56    1393.4    20.208    0.028    1.804    0.076   nan     nan    2.557    0.034
4289    16.929144    -39.531893    772.416    2276.8    20.209    0.049    1.59    0.073   nan     nan    2.174    0.081
4290    16.932217    -39.52217    474.108    2196.45    20.211    0.027    1.761    0.046   nan     nan    2.329    0.032
4291    16.92486    -39.572316    1188.37    2610.88    20.212    0.042    1.594    0.058   nan     nan    2.392    0.047
4292    16.926522    -39.352684    1026.98    795.733    20.214    0.027    1.658    0.071   nan     nan    2.474    0.035
4293    16.925101    -39.380708    1164.97    1027.34    20.214    0.03    1.681    0.07   nan     nan    2.47    0.036
4294    16.928584    -39.314188    826.768    477.59    20.214    0.037    1.645    0.071   nan     nan    2.355    0.04
4295    16.924374    -39.299085    1235.51    352.767    20.214    0.042    1.561    0.066   nan     nan    2.213    0.043
4296    16.929092    -39.518782    777.458    2168.45    20.214    0.039    1.865    0.067   nan     nan    2.534    0.043
4297    16.917775    -39.539571    1876.2    2340.26    20.215    0.031    1.364    0.049   nan     nan       nan       nan
4298    16.927571    -39.336052    925.129    658.279    20.216    0.037    1.768    0.087   nan     nan    2.466    0.04
4299    16.917664    -39.419075    1886.95    1344.42    20.217    0.019    1.864    0.067   nan     nan    2.879    0.023
4300    16.923088    -39.423144    1360.41    1378.05    20.217    0.027    1.157    0.071   nan     nan    2.886    0.03
4301    16.919772    -39.529588    1682.3    2257.75    20.217    0.031    1.824    0.054   nan     nan    2.687    0.036
4302    16.924243    -39.456229    1248.24    1651.48    20.218    0.052        nan      nan   nan     nan    2.341    0.054
4303    16.932325    -39.514194    463.565    2130.53    20.219    0.023    1.776    0.05   nan     nan    2.185    0.03
4304    16.923001    -39.303429    1368.8    388.666    20.219    0.033    1.839    0.073   nan     nan    2.34    0.038
4305    16.929778    -39.384723    710.884    1060.52    20.22    0.029    1.666    0.076   nan     nan    2.439    0.036
4306    16.927084    -39.479785    972.402    1846.16    20.221    0.052        nan      nan   nan     nan    2.186    0.055
4307    16.92792    -39.480701    891.247    1853.73    20.223    0.058        nan      nan   nan     nan       nan       nan
4308    16.923365    -39.559598    1333.53    2505.77    20.224    0.033    1.706    0.051   nan     nan    2.313    0.038
4309    16.93005    -39.450928    684.505    1607.67    20.224    0.036    1.738    0.062   nan     nan    2.335    0.044
4310    16.930835    -39.498802    608.298    2003.32    20.224    0.04    1.759    0.062   nan     nan    2.309    0.047
4311    16.931508    -39.466103    542.913    1733.08    20.224    0.034    1.523    0.059   nan     nan    2.161    0.069
4312    16.919221    -39.463295    1735.78    1709.88    20.225    0.022    1.858    0.057   nan     nan    2.533    0.029
4313    16.929098    -39.336623    776.857    663.003    20.225    0.029    1.744    0.089   nan     nan    2.334    0.037
4314    16.922859    -39.452105    1382.59    1617.4    20.225    0.043        nan      nan   nan     nan       nan       nan
4315    16.9276    -39.333164    922.321    634.416    20.226    0.03    1.678    0.065   nan     nan    2.451    0.035
4316    16.925388    -39.486466    1137.08    1901.37    20.226    0.039    1.58    0.063   nan     nan    2.343    0.079
4317    16.921381    -39.362995    1526.07    880.95    20.227    0.019    1.684    0.07   nan     nan    2.267    0.028
4318    16.919643    -39.49061    1694.82    1935.62    20.227    0.031    1.503    0.072   nan     nan    2.187    0.037
4319    16.921961    -39.331597    1469.83    621.465    20.228    0.019    1.849    0.065   nan     nan    2.51    0.026
4320    16.924993    -39.403301    1175.45    1214.06    20.228    0.023    1.778    0.066   nan     nan    2.492    0.036
4321    16.920479    -39.386189    1613.72    1072.64    20.228    0.038    1.572    0.065   nan     nan    2.458    0.042
4322    16.922729    -39.301129    1395.21    369.661    20.23    0.023    1.782    0.061   nan     nan    2.369    0.045
4323    16.922128    -39.49051    1453.57    1934.79    20.23    0.039    1.444    0.066   nan     nan    2.185    0.072
4324    16.932164    -39.445392    479.239    1561.92    20.232    0.037    1.96    0.062   nan     nan    2.337    0.043
4325    16.932012    -39.503816    493.99    2044.76    20.232    0.025    1.709    0.05   nan     nan    2.385    0.064
4326    16.935026    -39.446388    201.362    1570.15    20.233    0.027    1.96    0.068   nan     nan    2.508    0.032
4327    16.922866    -39.415953    1381.94    1318.62    20.233    0.035    1.621    0.079   nan     nan    2.342    0.041
4328    16.933205    -39.374836    378.203    978.806    20.234    0.033    1.629    0.069   nan     nan    2.21    0.062
4329    16.921945    -39.322241    1471.33    544.142    20.235    0.029    2.061    0.077   nan     nan    2.633    0.034
4330    16.925632    -39.332648    1113.41    630.147    20.236    0.031    1.56    0.073   nan     nan    2.196    0.037
4331    16.929318    -39.424493    755.543    1389.2    20.239    0.035    1.918    0.088   nan     nan    2.679    0.042
4332    16.922496    -39.475524    1417.9    1810.94    20.239    0.048    1.599    0.079   nan     nan    2.104    0.053
4333    16.925827    -39.365088    1094.45    898.249    20.24    0.031    1.572    0.059   nan     nan    2.394    0.041
4334    16.926068    -39.511404    1071.1    2107.47    20.241    0.044    1.778    0.084   nan     nan       nan       nan
4335    16.926337    -39.518804    1044.99    2168.63    20.241    0.055        nan      nan   nan     nan       nan       nan
4336    16.919383    -39.320526    1720.09    529.969    20.242    0.021    1.808    0.051   nan     nan    2.467    0.024
4337    16.924899    -39.506334    1184.54    2065.57    20.242    0.046    1.568    0.071   nan     nan    2.462    0.052
4338    16.930954    -39.538152    596.742    2328.53    20.244    0.032    1.905    0.059   nan     nan    2.28    0.055
4339    16.931857    -39.374547    509.017    976.423    20.245    0.032    1.679    0.068   nan     nan    2.226    0.037
4340    16.932254    -39.499115    470.533    2005.91    20.245    0.03    1.761    0.062   nan     nan    2.521    0.05
4341    16.929133    -39.463658    773.5    1712.88    20.245    0.044    1.735    0.082     nan      nan    2.466    0.083
4342    16.91857    -39.32962    1799    605.126    20.248    0.027    1.781    0.057   nan     nan    2.313    0.033
4343    16.923892    -39.359708    1282.32    853.787    20.248    0.027    1.529    0.067   nan     nan    2.173    0.034
4344    16.918184    -39.324774    1836.46    565.076    20.25    0.018    1.496    0.036   nan     nan    2.151    0.028
4345    16.929915    -39.309252    697.563    436.793    20.25    0.029    1.528    0.065   nan     nan    2.195    0.033
4346    16.920209    -39.369075    1639.89    931.199    20.25    0.04        nan      nan   nan     nan    3.003    0.048
4347    16.933466    -39.359665    352.786    853.431    20.253    0.028    1.773    0.06   nan     nan    2.63    0.032
4348    16.93139    -39.462926    554.396    1706.83    20.253    0.033    1.843    0.066   nan     nan    2.365    0.036
4349    16.933884    -39.484018    312.237    1881.14    20.253    0.027    1.724    0.059   nan     nan    2.259    0.058
4350    16.921722    -39.491858    1492.99    1945.93    20.254    0.03    1.596    0.067   nan     nan    2.272    0.063
4351    16.927985    -39.303514    884.919    389.376    20.255    0.021    1.7    0.065   nan     nan    2.471    0.035
4352    16.928398    -39.461367    844.83    1693.94    20.255    0.047    1.57    0.074   nan     nan    2.356    0.082
4353    16.92458    -39.504754    1215.49    2052.51    20.256    0.029    1.616    0.054   nan     nan    2.426    0.039
4354    16.929066    -39.486438    779.966    1901.14    20.256    0.033    1.803    0.06   nan     nan    2.213    0.04
4355    16.923283    -39.539388    1341.45    2338.74    20.256    0.029    1.507    0.052   nan     nan    2.183    0.065
4356    16.92167    -39.307933    1498.02    425.892    20.257    0.019    1.743    0.058   nan     nan    2.354    0.026
4357    16.930671    -39.496779    624.204    1986.6    20.257    0.032    1.794    0.067   nan     nan    2.315    0.038
4358    16.918751    -39.437954    1781.43    1500.45    20.257    0.03    1.57    0.071   nan     nan    2.12    0.039
